TZSAZON_ID,HATKEZD,HATVEGE,NEV
6808,2010-07-07,2012-12-31,BARTÓK BÉLA ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
6808,2013-01-01,3999-12-31,BORSODSZIRÁKI BARTÓK BÉLA ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
6809,2007-10-20,2012-12-31,PATAY SÁMUEL ÁLTALÁNOS ISKOLA ÉS ÓVODA
6809,2013-01-01,3999-12-31,"TAKTABÁJI ""KÉK IBOLYA"" ÓVODA"
681,2007-10-20,3999-12-31,HERNÁDVÉCSE KÖZSÉG ÖNKORMÁNYZATA
6810,2007-10-20,3999-12-31,IDŐSEK NAPKÖZI OTTHONA
6811,2007-10-20,3999-12-31,VIZIKÖZMŰ BERUHÁZÁST LEBONYOLITÓ INTÉZMÉNYI TÁRSULÁS A HEGYKÖZI TELEPÜLÉSEK IVÓVÍZMINŐSÉG JAVÍTÁSÁRA
6812,2007-10-20,2013-07-17,"SZÁZSZORSZÉP NAPKÖZI OTTHONOS ÓVODA, DÖVÉNY TAGÓVODA"
6812,2013-07-18,3999-12-31,JÁKFALVAI SZÁZSZORSZÉP  ÓVODA
6813,2007-10-20,2007-12-31,ÖREGEK NAPKÖZI OTTHONA
6813,2008-01-01,3999-12-31,GONDOZÁSI KÖZPONT
6814,2007-10-20,2011-01-19,HEJŐPAPI NAPKÖZI OTTHONOS ÓVODA
6814,2011-01-20,3999-12-31,"HEJŐPAPI NAPKÖZI OTTHONOS ÓVODA, FŐZŐKONYHA ÉS ÉTKEZDE"
6815,2007-10-20,2013-08-27,NAPKÖZI OTTHONOS ÓVODA
6815,2013-08-28,3999-12-31,KÁZSMÁRKI SZIVÁRVÁNY ÓVODA
6816,2007-10-20,3999-12-31,NAPKÖZI OTTHONOS ÓVODA LÉH
6817,2007-10-20,2011-12-31,HEJŐSZALONTAI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
6817,2012-01-01,3999-12-31,HEJŐSZALONTA ROMA NEMZETISÉGI ÖNKORMÁNYZAT
6818,2007-10-20,2008-12-10,NAPKÖZIOTTHONOS ÓVODA HERNÁDKAK
6818,2008-12-11,2009-06-30,NAPRAFORGÓ NAPKÖZIOTTHONOS ÓVODA HERNÁDKAK
6818,2009-07-01,3999-12-31,NAPRAFORGÓ NAPKÖZIOTTHONOS ÓVODA
6819,2007-10-20,2013-10-01,NAPKÖZI OTTHONOS ÓVODA
6819,2013-10-02,3999-12-31,PEREI NAPKÖZI-OTTHONOS ÓVODA
682,2007-10-20,3999-12-31,HIDASNÉMETI KÖZSÉG ÖNKORMÁNYZATA
6820,2007-10-20,2011-12-31,ALSÓREGMEC SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZAT
6820,2012-01-01,3999-12-31,ALSÓREGMECI SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT
6821,2007-10-20,2009-06-30,NAPKÖZIOTTHONOS ÓVODA ALSÓDOBSZA
6821,2009-07-01,2011-10-18,ALSÓDOBSZA NAPKÖZIOTTHONOS ÓVODA ÉS BÖLCSŐDE
6821,2011-10-19,3999-12-31,ALSÓDOBSZA EGYSÉGES ÓVODA ÉS BÖLCSŐDE
6822,2007-10-20,2013-07-07,NAPKÖZI OTTHONOS ÓVODA
6822,2013-07-08,3999-12-31,VARBÓI NAPKÖZI OTTHONOS ÓVODA
6823,2007-10-20,2007-12-31,NAPKÖZI OTTHONOS ÓVODA
6823,2008-01-01,2013-07-10,NAPKÖZI OTTHONOS ÓVODA SERÉNYFALVA
6823,2013-07-11,3999-12-31,SERÉNYFALVAI JÁTÉKSZIGET ÓVODA
6824,2007-10-20,3999-12-31,ÓVODA
6825,2007-10-20,2009-06-30,SAJÓSENYEI NAPKÖZI OTTHONOS ÓVODA
6825,2009-07-01,3999-12-31,SAJÓSENYE NAPKÖZI OTTHONOS ÓVODA
6826,2007-10-20,3999-12-31,NAPKÖZIOTTHONOS ÓVODA
6827,2007-10-20,2013-05-08,NAPKÖZIOTTHONOS ÓVODA
6827,2013-05-09,3999-12-31,FULÓKÉRCSI ÓVODA
6828,2007-10-20,2013-12-31,GONDOZÁSI KÖZPONT
6828,2014-01-01,3999-12-31,FULÓKÉRCSI ÉTKEZTETÉS ÉS NAPPALI ELLÁTÁS SZOCIÁLIS ALAPSZOLGÁLTATÓ
6829,2007-10-20,2007-12-31,GONDOZÁSI KÖZPONT
6829,2008-01-01,3999-12-31,GONDOZÁSI KÖZPONT SZEMERE
683,2007-10-20,3999-12-31,HOMROGD KÖZSÉG ÖNKORMÁNYZATA
6830,2007-10-20,3999-12-31,GONDOZÁSI KÖZPONT FONY
6831,2007-10-20,2010-10-11,TORNYOSNÉMETI KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
6831,2010-10-12,2011-12-31,TORNYOSNÉMETI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
6831,2012-01-01,3999-12-31,TORNYOSNÉMETI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
6832,2007-10-20,2012-12-31,TISZACSERMELYI ÁLTALÁNOS ISKOLA
6832,2013-01-01,3999-12-31,TISZACSERMELYI TISZAVIRÁG ÓVODA
6833,2007-10-20,2013-06-30,HARICA-VÖLGYI ÓVODA KONDÓ
6833,2013-07-01,3999-12-31,KONDÓI HARICA-VÖLGYI ÓVODA
6834,2007-10-20,2013-09-09,KUCKÓ KÖZSÉGI ÓVODA
6834,2013-09-10,3999-12-31,SAJÓLÁSZLÓFALVAI KUCKÓ KÖZSÉGI ÓVODA
6835,2007-10-20,2013-08-21,TÜNDÉRKERT NAPKÖZIOTTHONOS ÓVODA
6835,2013-08-22,3999-12-31,GELEJI TÜNDÉRKERT NAPKÖZIOTTHONOS ÓVODA
6836,2007-10-20,2007-12-31,II. RÁKÓCZI FERENC ALAPFOKÚ NEVELÉSI OKTATÁSI INTÉZMÉNY
6836,2008-01-01,2012-12-31,"II. RÁKÓCZI FERENC ÁLTALÁNOS ISKOLA, ÓVODA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY, EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT ÉS VÁROSI KÖNYVTÁR"
6836,2013-01-01,2013-06-30,TOKAJI ÓVODA ÉS VÁROSI KÖNYVTÁR
6836,2013-07-01,3999-12-31,TOKAJI ÓVODA
6837,2007-10-20,2009-06-30,TOKAJ VÁROS ÖNKORMÁNYZATÁNAK IDŐSKORÚAK OTTHONA
6837,2009-07-01,2013-09-17,IDŐSKORÚAK OTTHONA
6837,2013-09-18,3999-12-31,TOKAJI IDŐSKORÚAK OTTHONA
6838,2007-10-20,3999-12-31,FARKASLYUKI NAPKÖZIOTTHONOS ÓVODA
6839,2007-10-20,2012-12-31,BERENTEI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
6839,2013-01-01,2013-09-04,BERENTEI ÓVODA ÉS ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
6839,2013-09-05,3999-12-31,BERENTEI HÓVIRÁG NAPKÖZIOTTHONOS ÓVODA
684,2007-10-20,3999-12-31,KRASZNOKVAJDA KÖZSÉG ÖNKORMÁNYZATA
6840,2007-10-20,2009-12-31,SZOCIÁLIS GONDOZÁSI KÖZPONT
6840,2010-01-01,2012-07-22,GONDOZÁSI KÖZPONT
6840,2012-07-23,3999-12-31,PÉCSVÁRADI GONDOZÁSI KÖZPONT
6841,2007-10-20,3999-12-31,SZENTEGÁT ÖNKORMÁNYZATI KOMMUNÁLIS SZENNYVÍZ-ÜZEMELTETŐ INTÉZMÉNY
6842,2007-10-20,3999-12-31,KOMLÓI KISTÉRSÉG TÖBBCÉLÚ ÖNKORMÁNYZATI TÁRSULÁS CSALÁDSEGITŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT
6843,2007-10-20,2007-12-31,KOMLÓI KISTÉRSÉG TÖBBCÉLÚ ÖNKORMÁNYZATI TÁRSULÁS SZOCIÁLIS SZOLGÁLTATÓ KÖZPONTJA
6843,2008-01-01,3999-12-31,KOMLÓI KISTÉRSÉG TÖBBCÉLÚ ÖNKORMÁNYZATI TÁRSULÁS SZOCIÁLIS SZOLGÁLTATÓ KÖZPONT
6844,2007-10-20,2008-01-30,1.SZ NAPKÖZIOTTHONOS OVODA
6844,2008-01-31,2008-08-31,1.SZ NAPKÖZIOTTHONOS ÓVODA
6844,2008-09-01,2013-01-08,1. SZ.  NAPKÖZIOTTHONOS ÓVODA
6844,2013-01-09,3999-12-31,1. SZ. ÓVODA
6845,2007-10-20,2008-08-31,2.SZ NAPKÖZIOTTHONOS ÓVODA
6845,2008-09-01,2013-01-08,2. SZ. NAPKÖZIOTTHONOS ÓVODA
6845,2013-01-09,3999-12-31,2. SZ. ÓVODA
6846,2007-10-20,2008-08-24,CEGLÉD VÁROS SZÉCHENYI ÚTI ÓVODA
6846,2008-08-25,3999-12-31,SZÉCHENYI ÚTI ÓVODA
6847,2007-10-20,2008-08-24,CEGLÉD VÁROS ADY ENDRE. UTCAI ÓVODA
6847,2008-08-25,3999-12-31,ADY ENDRE UTCAI ÓVODA
6848,2007-10-20,2008-08-24,CEGLÉD VÁROS PESTI ÚTI ÓVODA
6848,2008-08-25,3999-12-31,PESTI ÚTI ÓVODA
6849,2007-10-20,2008-08-24,CEGLÉD VÁROS LÖVÉSZ UTCAI ÓVODA
6849,2008-08-25,3999-12-31,LÖVÉSZ UTCAI ÓVODA
685,2007-10-20,3999-12-31,NOVAJIDRÁNY KÖZSÉG ÖNKORMÁNYZATA
6850,2007-10-20,3999-12-31,MARTINOVICS UTCAI ÓVODA
6851,2007-10-20,3999-12-31,SZENT JÁNOS UTCAI ÓVODA
6852,2007-10-20,3999-12-31,KAZINCZY KÖRÚTI ÓVODA
6853,2007-10-20,3999-12-31,PALOTAKERTI ÓVODA
6854,2007-10-20,2010-08-31,TISZA UTCAI ÉS SZABADSÁG ÚTI ÓVODA
6854,2010-09-01,3999-12-31,ZÖLD ÓVODA
6855,2007-10-20,2009-10-15,1.SZÁMÚ VÁROSI  BÖLCSŐDE
6855,2009-10-16,3999-12-31,1. SZÁMÚ  VÁROSI  BÖLCSŐDE
6856,2007-10-20,2009-10-15,2.SZÁMÚ VÁROSI  BÖLCSÖDE
6856,2009-10-16,3999-12-31,2.  SZÁMÚ VÁROSI  BÖLCSŐDE
6857,2007-10-20,3999-12-31,TÁNCSICS MIHÁLY ÚTI ÓVODA
6858,2007-10-20,2009-06-30,III. SZÁMÚ VÁROSI BÖLCSŐDE
6858,2009-07-01,2009-10-15,3. SZÁMÚ VÁROSI BÖLCSŐDE
6858,2009-10-16,3999-12-31,3.  SZÁMÚ VÁROSI BÖLCSŐDE
6859,2007-10-20,3999-12-31,EGYETEM TÉRI ÓVODA
686,2007-10-20,3999-12-31,SELYEB KÖZSÉG ÖNKORMÁNYZATA
6860,2007-10-20,3999-12-31,PILISSZENTKERESZTI SZLOVÁK NEMZETISÉGI ÓVODA
6861,2007-10-20,2009-02-04,NAPKÖZIOTTHONOS OVODA
6861,2009-02-05,2009-06-30,NAPKÖZIOTTHONOS ÓVODA
6861,2009-07-01,2011-09-19,NAPKÖZI-OTTHONOS ÓVODA
6861,2011-09-20,3999-12-31,NAPKÖZI-OTTHONOS ÓVODA-BÖLCSŐDE
6862,2007-10-20,2009-06-30,FALUHÁZ
6862,2009-07-01,3999-12-31,FORRÁS MŰVELŐDÉSI HÁZ
6863,2007-10-20,2009-02-03,KÖZSÉGI ÉS ISKOLAI KÖNYVTÁR
6863,2009-02-04,3999-12-31,SZABÓ MAGDA NAGYKÖZSÉGI ÉS ISKOLAI KÖNYVTÁR
6864,2007-10-20,3999-12-31,VÁROSI ÓVODA
6865,2007-10-20,2007-12-31,VÁROSI MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR
6865,2008-01-01,2009-06-30,VÁROSI MŰVELŐDÉSI ÉS SPORT KÖZPONT
6865,2009-07-01,2010-02-14,VÁROSI MŰVELŐDÉSI ÉS SPORTKÖZPONT
6865,2010-02-15,3999-12-31,"VÁROSI MŰVELŐDÉSI, SPORTKÖZPONT ÉS KÖNYVTÁR"
6866,2007-10-20,2008-07-02,KISTARCSAI ALAPSZOLGÁLTATÁSI KÖZPONT
6866,2008-07-03,2012-06-30,KISTARCSAI NEVELÉSI TANÁCSADÓ ÉS HUMÁN SZOLGÁLTATÓ
6866,2012-07-01,3999-12-31,ALAPSZOLGÁLTATÁSI KÖZPONT
6867,2007-10-20,2009-06-30,NAPKÖZIOTTHONOS ÓVODA
6867,2009-07-01,2013-06-24,SOMVIRÁG ÓVODA
6867,2013-06-25,3999-12-31,PILISJÁSZFALUI SOMVIRÁG ÓVODA
6868,2007-10-20,3999-12-31,VARGHA GYULA VÁROSI KÖNYVTÁR
6869,2007-10-20,2013-05-29,SZIVÁRVÁNY ÓVODA ÉS BÖLCSŐDE
6869,2013-05-30,3999-12-31,ABONYI SZIVÁRVÁNY ÓVODA ÉS BÖLCSŐDE
687,2007-10-20,3999-12-31,TELKIBÁNYA KÖZSÉG ÖNKORMÁNYZATA
6870,2007-10-20,2013-05-29,GYÖNGYSZEMEK ÓVODÁJA
6870,2013-05-30,3999-12-31,ABONYI GYÖNGYSZEMEK ÓVODA
6871,2007-10-20,2011-08-09,PINGVINES ÓVODA
6871,2011-08-10,2013-05-29,PINGVINES ÓVODA ÉS BÖLCSŐDE
6871,2013-05-30,3999-12-31,ABONYI PINGVINES ÓVODA ÉS BÖLCSŐDE
6872,2007-10-20,2008-06-29,MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR
6872,2008-06-30,3999-12-31,"ABONYI LAJOS MŰVELŐDÉSI HÁZ, KÖNYVTÁR ÉS MÚZEUMI KIÁLLÍTÓHELY"
6873,2007-10-20,2009-06-30,GYÁL VÁROS BÖLCSŐDE
6873,2009-07-01,2013-12-31,BÓBITA BÖLCSŐDE
6873,2014-01-01,3999-12-31,GYÁLI BÓBITA BÖLCSŐDE
6874,2007-10-20,2007-12-31,TULIPÁN UTCAI ÓVODA
6874,2008-01-01,2013-07-31,TULIPÁN  ÓVODA
6874,2013-08-01,3999-12-31,GYÁLI TULIPÁN  ÓVODA
6875,2007-10-20,2013-06-26,LILIOM ÓVODA
6875,2013-06-27,3999-12-31,GYÁLI LILIOM ÓVODA
6876,2007-10-20,2007-12-31,KÖZÖSSÉGI HÁZ ÉS VÁROSI KÖNYVTÁR
6876,2008-01-01,3999-12-31,ARANY JÁNOS KÖZÖSSÉGI HÁZ ÉS VÁROSI KÖNYVTÁR
6877,2007-10-20,2010-09-20,GÖDÖLLÖI VÁROSI MÚZEUM
6877,2010-09-21,3999-12-31,GÖDÖLLŐI VÁROSI MÚZEUM
6878,2007-10-20,2011-12-31,CSÖRÖGI CIGÁNY KESEBBSÉGI ÖNKORMÁNYZAT
6878,2012-01-01,3999-12-31,CSÖRÖG TELEPÜLÉSI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
6879,2007-10-20,2009-06-30,MŰVELŐDÉSI HÁZ
6879,2009-07-01,3999-12-31,CSÖRÖG KÖZSÉG MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR
688,2007-10-20,3999-12-31,VILMÁNY KÖZSÉG ÖNKORMÁNYZATA
6880,2007-10-20,2009-06-30,"SZIVÁRVÁNY ÓVODA, SZÁZHALOMBATTA"
6880,2009-07-01,3999-12-31,SZIVÁRVÁNY ÓVODA
6881,2007-10-20,2009-06-30,"PITYPANGOS ÓVODA, SZÁZHALOMBATTA"
6881,2009-07-01,3999-12-31,PITYPANGOS ÓVODA
6882,2007-10-20,2009-06-30,"KIPP-KOPP ÓVODA, SZÁZHALOMBATTA"
6882,2009-07-01,3999-12-31,KIPP-KOPP ÓVODA
6883,2007-10-20,2009-06-30,"NAPSUGÁR ÓVODA, SZÁZHALOMBATTA"
6883,2009-07-01,2013-06-09,NAPSUGÁR ÓVODA
6883,2013-06-10,3999-12-31,SZÁZHALOMBATTAI NAPSUGÁR ÓVODA
6884,2007-10-20,2009-06-30,"SZÁZSZORSZÉP ÓVODA, SZÁZHALOMBATTA"
6884,2009-07-01,3999-12-31,SZÁZSZORSZÉP ÓVODA
6885,2007-10-20,2009-06-30,"BARÁTSÁG MŰVELŐDÉSI KÖZPONT, SZÁZHALOMBATTA"
6885,2009-07-01,2010-10-12,BARÁTSÁG MŰVELŐDÉSI KÖZPONT
6885,2010-10-13,3999-12-31,BARÁTSÁG KULTURÁLIS KÖZPONT
6886,2007-10-20,2009-06-30,"HAMVAS BÉLA VÁROSI KÖNYVTÁR, SZÁZHALOMBATTA"
6886,2009-07-01,3999-12-31,HAMVAS BÉLA VÁROSI KÖNYVTÁR
6887,2007-10-20,2009-06-30,"""MATRICA"" MÚZEUM, SZÁZHALOMBATTA"
6887,2009-07-01,3999-12-31,"""MATRICA"" MÚZEUM"
6888,2007-10-20,2011-07-31,HÉTSZÍNVIRÁG ÓVODA
6888,2011-08-01,3999-12-31,HÉTSZÍNVIRÁG ÓVODA ÉS BÖLCSŐDE
6889,2007-10-20,3999-12-31,SZOCIÁLIS ÉS GYERMEKJÓLÉTI GONDOZÁSI KÖZPONT
689,2007-10-20,3999-12-31,VIZSOLY KÖZSÉG ÖNKORMÁNYZATA
6890,2007-10-20,2008-05-31,NITROGÉNES NAPKÖZI OTTHONOS ÓVODA
6890,2008-06-01,3999-12-31,"""PANELKUCKÓ"" NAPKÖZIOTTHONOS ÓVODA"
6891,2007-10-20,3999-12-31,PÉTFÜRDŐI KÖZÖSSÉGI HÁZ ÉS KÖNYVTÁR
6892,2007-10-20,3999-12-31,ZICHY MIHÁLY MŰVELŐDÉSI KÖZPONT
6893,2007-10-20,3999-12-31,"NAPKÖZI OTTHONOS KONYHA, ZÁKÁNYFALU"
6894,2007-10-20,3999-12-31,BAJOR GIZI KÖZÖSSÉGI HÁZ ÉS KÖNYVTÁR
6895,2007-10-20,3999-12-31,GAZDASÁGI - MŰSZAKI ELLÁTÓ ÉS SZOLGÁLTATÓ SZERVEZET
6896,2007-10-20,2009-12-31,KOPPÁNY-VÖLGYI GYERMEKJÓLÉTI ÉS CSALÁDSEGITŐ SZOLGÁLAT
6896,2010-01-01,3999-12-31,KOPPÁNY-VÖLGYI ALAPSZOLGÁLTATÁSI KÖZPONT
6897,2007-10-20,3999-12-31,BALATONFÖLDVÁRI TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS FENNTARTÁSÁBAN LÉVŐ BALATONSZÁRSZÓI SZÉKHELLYEL MŰKÖDŐ SZOCIÁLIS ÉS GYERMEKJÓLÉTI SZOLGÁLAT
6898,2007-10-20,3999-12-31,MESEVÁR ÓVODA
6899,2007-10-20,2007-12-31,NAPKÖZIOTTHONOS ÓVODA ŐRISZENTPÉTER
6899,2008-01-01,2013-08-31,KATICA ÓVODA ŐRISZENTPÉTER
6899,2013-09-01,3999-12-31,ŐRISZENTPÉTERI KATICA EGYSÉGES ÓVODA-BÖLCSŐDE
69,2007-10-20,3999-12-31,LISZT FERENC ZENEMŰVÉSZETI EGYETEM
690,2007-10-20,3999-12-31,ÁROKTŐ KÖZSÉG POLGÁRMESTERI HIVATALA
6900,2007-10-20,3999-12-31,MŰVELŐDÉSI HÁZ ÉS VÁROSI KÖNYVTÁR
6901,2007-10-20,3999-12-31,PETŐFI ÚTI ÓVODA
6902,2007-10-20,3999-12-31,VÁRMELLÉKI ÓVODA
6903,2007-10-20,3999-12-31,GONDOZÁSI ÉS CSALÁDSEGITŐ KÖZPONT
6904,2007-10-20,3999-12-31,VÁROSI BÖLCSŐDE
6905,2007-10-20,3999-12-31,KÖZSÉGI KÖNYVTÁR ÉS SZABADIDÖKÖZPONT TISZASZŐLŐS
6906,2007-10-20,2007-12-31,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATÁNAK TERÜLETI GYERMEKVÉDELMI SZAKSZOLGÁLATA
6906,2008-01-01,2009-06-30,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATÁNAK TERÜLETI GYERMEKVÉDELMI SZAKSZOLGÁLATA GYŐR
6906,2009-07-01,2011-12-31,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATÁNAK TERÜLETI GYERMEKVÉDELMI SZAKSZOLGÁLATA
6906,2012-01-01,3999-12-31,GYŐR-MOSON-SOPRON MEGYEI TERÜLETI GYERMEKVÉDELMI SZAKSZOLGÁLAT
6907,2007-10-20,2009-06-30,CSORNAI TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS SZOCIÁLIS KÖZPONTJA
6907,2009-07-01,2013-06-30,CSORNAI TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS SZOCIÁLIS KÖZPONT
6907,2013-07-01,3999-12-31,CSORNA TÉRSÉGI ÖNKORMÁNYZATOK TÁRSULÁSA SZOCIÁLIS KÖZPONTJA
6908,2007-10-20,2009-12-29,BATTONYA VÁROSI ÖNKORMÁNYZAT VÁROSELLÁTO SZERVEZET
6908,2009-12-30,3999-12-31,BATTONYA VÁROSI ÖNKORMÁNYZAT VÁROSELLÁTÓ SZERVEZET
6909,2007-10-20,2009-06-30,BATTONYA VÁROSI ÖNKORMÁNYZAT EGÉSZSÉGÜGYI ÉS SZOCIÁLIS ELLÁTO SZERVEZET
6909,2009-07-01,3999-12-31,BATTONYA VÁROSI ÖNKORMÁNYZAT EGÉSZSÉGÜGYI ÉS SZOCIÁLIS ELLÁTÓ SZERVEZET
691,2007-10-20,2013-08-31,EMŐD VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
691,2013-09-01,3999-12-31,EMŐDI POLGÁRMESTERI HIVATAL
6910,2007-10-20,2010-02-22,BATTONYA VÁROSI ÖNKORMÁNYZAT NÉPEK BARÁTSÁGA KÖZMÜVELÖDÉSI ÉS ISKOLAI KÖNYVTÁR
6910,2010-02-23,2011-08-08,BATTONYA VÁROSI ÖNKORMÁNYZAT NÉPEK BARÁTSÁGA KÖZMŰVELŐDÉSI ÉS ISKOLAI KÖNYVTÁR
6910,2011-08-09,3999-12-31,VÁROSI MŰVELŐDÉSI KÖZPONT ÉS KÖNYVTÁR
6911,2007-10-20,2009-06-30,BATTONYA VÁROSI ÖNKORMÁNYZAT ROMÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA
6911,2009-07-01,2011-06-30,MAGDU LUCIAN ROMÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA
6911,2011-07-01,2011-09-16,MAGDU LUCIAN ROMÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA SCOALA GENERALA SI GRADINITA ROMANA LUCIAN MAGDU
6911,2011-09-17,2013-01-03,ŞCOALA GENERALĂ ŞI GRĂDINIŢA ROMÂNĂ LUCIAN MAGDU MAGDU LUCIAN ROMÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA
6911,2013-01-04,3999-12-31,MAGDU LUCIAN ROMÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA
6912,2007-10-20,2011-06-30,BATTONYA VÁROSI ÖNKORMÁNYZAT SZERB ÁLTALÁNOS ISKOLA ÉS ÓVODA
6912,2011-07-01,3999-12-31,BATTONYAI KÉT TANÍTÁSI NYELVŰ SZERB ÁLTALÁNOS ISKOLA ÉS ÓVODA
6913,2007-10-20,3999-12-31,BÉKÉSI KISTÉRSÉGI IRODA
6914,2007-10-20,2009-06-30,KISTÉRSÉGI GYERMEKJÓLÉTI IRODA
6914,2009-07-01,2012-05-03,OROSHÁZI KISTÉRSÉG GYERMEKJÓLÉTI KÖZPONTJA
6914,2012-05-04,3999-12-31,OROSHÁZI KISTÉRSÉG EGYESÍTETT GYERMEKJÓLÉTI KÖZPONTJA ÉS CSALÁDSEGÍTŐ SZOLGÁLATA
6915,2007-10-20,2009-06-30,HUMÁN SZOLGÁLTATÓ KÖZPONT
6915,2009-07-01,3999-12-31,MEZŐKOVÁCSHÁZI HUMÁN SZOLGÁLTATÓ KÖZPONT
6916,2007-10-20,2010-02-21,MEZÖKOVÁCSHÁZI NÉGY ÉVSZAK ÓVODA
6916,2010-02-22,2011-08-31,MEZŐKOVÁCSHÁZI NÉGY ÉVSZAK ÓVODA
6916,2011-09-01,3999-12-31,MEZŐKOVÁCSHÁZI NÉGY ÉVSZAK ÓVODA ÉS BÖLCSŐDE
6917,2007-10-20,3999-12-31,MEZŐKOVÁCSHÁZI VÁROSI KÖNYVTÁR
6918,2007-10-20,3999-12-31,BÉKÉS VÁROSI JANTYIK MÁTYÁS MÚZEUM
6919,2007-10-20,2009-12-31,BÉKÉS VÁROSI KÖNYVTÁR
6919,2010-01-01,3999-12-31,BÉKÉS VÁROSI PÜSKI SÁNDOR KÖNYVTÁR
692,2007-10-20,3999-12-31,HEJŐKERESZTÚR KÖZSÉG ÖNKORMÁNYZATA
6920,2007-10-20,2011-04-10,ROMÁNVÁROSI OVODA
6920,2011-04-11,3999-12-31,ROMÁNVÁROSI ÓVODA
6921,2007-10-20,2009-06-30,MEZÖKÖVESD VÁROS NAPKÖZIOTTHONOS ÓVODÁJA
6921,2009-07-01,2013-03-25,VÁROSI NAPKÖZI-OTTHONOS ÓVODA ÉS BÖLCSŐDE
6921,2013-03-26,3999-12-31,MEZŐKÖVESDI ÓVODA ÉS BÖLCSŐDE
6922,2007-10-20,3999-12-31,SZIKSZÓI KISTÉRSÉGI SZOCIÁLIS SZOLGÁLTATÓ KÖZPONT
6923,2007-10-20,2013-06-30,MEZŐCSÁTI KISTÉRSÉG HUMÁNSZOLGÁLTATÓ KÖZPONT
6923,2013-07-01,3999-12-31,DÉL-BORSODI HUMÁNSZOLGÁLTATÓ KÖZPONT ÉS FEJLESZTÉSI IRODA
6924,2007-10-20,2009-10-05,ABAÚJ-HEGYKÖZI GYERMEKJÓLÉTI KÖRZET
6924,2009-10-06,3999-12-31,ABAÚJ-HEGYKÖZI GYERMEKJÓLÉTI ÉS SZOCIÁLIS ALAPSZOLGÁLTATÁSI KÖRZET
6925,2007-10-20,2013-05-26,BÓLYI KISTÉRSÉGI GYERMEKJÓLÉTI ÉS CSALÁDSEGÍTŐ SZOLGÁLAT
6925,2013-05-27,3999-12-31,BÓLY KISTÉRSÉGI GYERMEKJÓLÉTI ÉS CSALÁDSEGÍTŐ SZOLGÁLAT
6926,2007-10-20,3999-12-31,MTKT IDŐSEK KLUBJA HIMESHÁZA
6927,2007-10-20,3999-12-31,MTKT IDŐSEK KLUBJA VÉMÉND
6928,2007-10-20,3999-12-31,MTKT GONDOZÁSI KÖZPONT LIPPÓ
6929,2007-10-20,3999-12-31,MTKT IDŐSEK KLUBJA MAJS
693,2007-10-20,3999-12-31,SAJÓSZÖGED KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
6930,2007-10-20,3999-12-31,MOHÁCS KISTÉRSÉGI CSALÁDSEGÍTŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT
6931,2007-10-20,3999-12-31,"""REMÉNYSUGÁR"" FOGYATÉKOSOK NAPKÖZI OTTHONA"
6932,2007-10-20,2013-06-30,VERESEGYHÁZ KISTÉRSÉG ESÉLY SZOCIÁLIS ALAPELLÁTÁSI KÖZPONT
6932,2013-07-01,3999-12-31,VERESEGYHÁZI KISTÉRSÉG ÖNKORMÁNYZATAINAK TÖBBCÉLÚ TÁRSULÁSA ESÉLY SZOCIÁLIS ALAPELLÁTÁSI KÖZPONT
6933,2007-10-20,3999-12-31,KISTÉRSÉGI CSALÁDSEGÍTŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT SZOB
