TZSAZON_ID,AJTO,CIMTIP,CTELEP,EPULET,HATKEZD,HATVEGE,HAZSZ,IRSZ,KOZTJ,KOZTN,LEPCSOHAZ,ORSZ,PF,SZINT
16934,,SZ,Abaújkér,,2007-10-20,2012-12-31,26,3882,01,Rákóczi,,HU,,
16935,,SZ,Fulókércs,,2006-09-30,2006-09-30,93,3864,02,Fő,,HU,,
16936,,SZ,Tiszaújváros,,2007-10-20,2012-12-31,2,3580,21,Alkotmány,,HU,,
16937,,SZ,Tiszaújváros,,2007-10-20,2012-12-31,13,3580,02,Munkácsy Mihály,,HU,,
16938,,SZ,Ózd,,2005-06-30,2005-06-30,37,3600,01,Vasvár,,HU,,
16939,,SZ,Aggtelek,,2007-10-20,2013-02-28,8,3759,02,Kossuth,,HU,,
1694,,SZ,Iharosberény,,2007-10-20,3999-12-31,6,8725,01,Rákóczi,,HU,,
16940,,SZ,Szuhogy,,2007-10-20,2012-12-31,52,3734,01,József Attila,,HU,,
16941,,SZ,Lácacséke,,2007-10-20,2007-12-31,19,3967,01,FŐ,,HU,,
16941,,SZ,Lácacséke,,2008-01-01,2013-02-14,19,3967,01,Fő,,HU,,
16942,,SZ,Hangony,,2007-10-20,2010-12-31,130,3626,02,Rákóczi F.,,HU,,
16942,,SZ,Domaháza,,2011-01-01,2013-02-28,9,3627,02,Petőfi,,HU,,
16943,,SZ,Csokvaomány,,2007-10-20,2012-02-09,1,3647,02,Széchenyi,,HU,,
16944,,SZ,Sajónémeti,,2007-10-20,2012-12-31,50,3652,01,Szabadság,,HU,,
16945,,SZ,Abaújlak,,2006-12-31,2006-12-31,82,3815,02,Fő,,HU,,
16946,,SZ,Sátoraljaújhely,,2006-12-31,2006-12-31,3,3980,05,Táncsics,,HU,,
16947,,SZ,Mezőcsát,,2005-08-01,2005-08-01,15,3450,23,Hősök,,HU,,
16948,,SZ,Sárospatak,,2007-10-20,2012-12-31,1,3950,01,Petőfi,,HU,,
16949,,SZ,Mályi,,2007-10-02,2007-10-02,4,3434,01,Széchenyi,,HU,,
1695,,SZ,Kutas,,2007-10-20,3999-12-31,70,7541,01,Petőfi,,HU,,
16950,,SZ,Hollóháza,,2007-03-31,2007-03-31,15,3999,02,Szent László,,HU,,
16951,,SZ,Drávaszabolcs,,2007-10-20,2013-02-28,1,7851,05,Köztársaság,,HU,,
16952,,SZ,Bogádmindszent,,2007-10-20,2012-12-31,18,7836,01,Kossuth,,HU,,
16953,,SZ,Majs,,2007-10-20,2013-03-31,199,7783,01,Kossuth L.,,HU,,
16954,,SZ,Nagykozár,,2007-10-20,2012-12-31,32,7741,01,Kossuth,,HU,,
16955,,SZ,Berkesd,,2007-10-20,2013-02-28,40,7664,01,Alkotmány,,HU,,
16956,,SZ,Nagypeterd,,2007-10-20,2012-12-31,93/A,7912,01,Kossuth,,HU,,
16957,,SZ,Dencsháza,,2007-10-20,2012-12-31,50,7915,01,Petőfi,,HU,,
16958,,SZ,Szászvár,,2005-07-01,2005-07-01,23,7349,01,Kun Béla,,HU,,
16959,,SZ,Szászvár,,2005-07-01,2005-07-01,25,7349,01,Kun B.,,HU,,
1696,,SZ,Lábod,,2007-10-20,3999-12-31,57,7551,01,Kossuth,,HU,,
16960,,SZ,Véménd,,2007-10-20,2012-12-31,1,7726,01,Tavasz,,HU,,
16961,,SZ,Pécsvárad,,2007-10-20,2009-12-31,3,7720,05,Szentháromság,,HU,,
16962,,SZ,Újpetre,,2007-10-20,2012-12-31,113,7766,01,Kossuth L.,,HU,,
16963,,SZ,Somogyhárságy,,2007-10-20,2012-12-31,2,7925,01,Rákóczi,,HU,,
16964,,SZ,Somogyhárságy,,2007-07-31,2007-07-31,60,7925,01,Rákóczi,,HU,,
16965,,SZ,Mánfa,,2007-10-20,2011-12-31,58,7304,01,Fábián B,,HU,,
16966,,SZ,Cserkút,,2007-10-20,2012-12-31,8,7673,01,Alkotmány,,HU,,
16967,,SZ,Vokány,,2007-10-20,2012-12-31,104,7768,01,Kossuth,,HU,,
16968,,SZ,Vokány,,2007-10-20,2012-12-31,46,7768,01,Kossuth,,HU,,
16969,,SZ,Somogyapáti,,2007-10-20,2012-12-31,81,7922,01,Fő,,HU,,
1697,,SZ,Segesd,,2007-10-20,3999-12-31,1,7562,05,Szabadság,,HU,,
16970,,SZ,Szigetvár,,2007-10-20,2008-12-31,69-71,7900,01,József Attila,,HU,,
16971,,SZ,Zaláta,,2007-10-20,2013-02-28,33,7839,01,Rákóczi,,HU,,
16972,,SZ,Almamellék,,2007-10-20,2012-12-31,19,7934,01,Kossuth,,HU,,
16973,,SZ,Csányoszró,,2007-10-20,2012-12-31,64,7964,01,Kossuth,,HU,,
16974,,SZ,Mozsgó,,2007-10-20,2012-12-31,15,7932,01,Batthyány,,HU,,
16975,,SZ,Mindszentgodisa,,2007-07-01,2007-07-01,71,7391,01,Kossuth,,HU,,
16976,,SZ,Szentlászló,,2007-10-20,2012-12-31,27,7936,01,Rákóczi,,HU,,
16977,,SZ,Szigetvár,,2004-12-31,2004-12-31,2,7900,01,Vár,,HU,,
16978,,SZ,Szabadszentkirály,,2007-10-20,2012-12-31,90,7951,01,Petőfi,,HU,,
16979,,SZ,Vásárosdombó,,2007-10-20,2012-12-31,17,7362,05,Szabadság,,HU,,
1698,,SZ,Somogyszob,,2007-10-20,3999-12-31,1,7563,01,Petőfi Sándor,,HU,,
16980,,SZ,Mecseknádasd,,2007-10-20,2009-06-30,68,7695,01,Rákóczi,,HU,,
16980,,SZ,Mecseknádasd,,2009-07-01,2012-12-31,2/1,7695,01,Felszabadulás,,HU,,
16981,,SZ,Egerág,,2007-10-20,2013-03-01,1,7763,05,Szabadság,,HU,,
16982,,SZ,Magyarszék,,2007-10-20,2012-12-31,33,7396,01,Kossuth L.,,HU,,
16983,,SZ,Felsőszentmárton,,2007-10-20,2012-12-31,8,7968,01,Kossuth,,HU,,
16984,,SZ,Lippó,,2007-10-20,2013-03-31,84,7781,01,Kossuth L,,HU,,
16985,,SZ,Sámod,,2007-10-20,2012-12-31,33,7841,01,Rózsa Ferenc,,HU,,
16986,,SZ,Szigetvár,,2005-12-31,2005-12-31,69,7900,01,József A.,,HU,,
16987,,SZ,Lánycsók,,2007-10-20,2013-01-31,3,7759,01,Kossuth,,HU,,
16988,,SZ,Nagypeterd,,2004-12-01,2004-12-01,47,7912,01,Kossuth L.,,HU,,
16989,,SZ,Túrony,,2007-10-20,2012-12-31,8,7811,01,Kossuth L.,,HU,,
1699,,SZ,Inke,,2007-10-20,3999-12-31,1,8724,16,Szabadság,,HU,,
16990,,SZ,Keszü,,2007-10-20,2012-12-31,24,7668,01,Petőfi,,HU,,
16991,,SZ,Sellye,,2007-08-31,2007-08-31,1,7960,01,Széchenyi,,HU,,
16992,,SZ,Sellye,,2007-10-20,2008-12-31,1,7960,01,Aradi,,HU,,
16993,,SZ,Sellye,,2007-10-20,2011-05-31,4,7960,01,Erdély,,HU,,
16994,,SZ,Sellye,,2007-10-20,2007-12-31,14,7960,01,Batthyány,,HU,,
16995,,SZ,Nagyharsány,,2007-10-20,2012-12-31,54,7822,01,Kossuth,,HU,,
16996,,SZ,Komló,,2006-12-31,2006-12-31,3,7300,30,Mecsekjánosi,,HU,,
16997,,SZ,Old,,2007-10-20,2010-06-30,,7825,,Külterület 60/4 hrsz.,,HU,,
16998,,SZ,Pécsvárad,,2007-10-20,2010-06-30,4,7720,01,Kossuth Lajos,,HU,,
16999,,SZ,Nagynyárád,,2007-10-20,2013-01-31,46,7784,01,Kossuth L.,,HU,,
17,,SZ,Budapest,,2007-10-20,3999-12-31,33,1068,01,Benczúr,,HU,,
170,,SZ,Budapest,,2007-10-20,3999-12-31,48,1071,01,Damjanich,,HU,,
170,,LE,Budapest,,2007-10-20,3999-12-31,,1406,,,,HU,4,
1700,,SZ,Somogyudvarhely,,2007-10-20,3999-12-31,2,7515,01,Jókai,,HU,,
17000,,SZ,Szigetvár,,2007-10-20,2011-12-31,87,7900,01,József A,,HU,,
17000,,SZ,Szigetvár,,2012-01-01,2012-03-31,87,7900,01,József Attila,,HU,,
17001,,SZ,Mohács,,2007-10-20,2012-03-31,26,7700,01,Liszt F.,,HU,,
17002,,SZ,Komló,,2007-10-20,2012-03-31,12,7300,01,Berek,,HU,,
17003,,SZ,Siklós,,2007-10-20,2012-03-31,24,7800,01,Gyűdi,,HU,,
17004,,SZ,Egerág,,2007-10-20,2009-07-31,1,7763,01,Pozsony,,HU,,
17005,,SZ,Teklafalu,,2007-10-20,2012-12-31,23,7973,01,Fő,,HU,,
17006,,SZ,Szava,,2007-10-20,2007-12-31,41,7813,01,Kossuth,,HU,,
17007,,SZ,Pécs,,2005-12-31,2005-12-31,19,7621,01,József,,HU,,
17008,,SZ,Kozármisleny,,2005-07-01,2005-07-01,54,7761,05,Alkotmány,,HU,,
17009,,SZ,Pécsvárad,,2004-12-31,2004-12-31,6/2,7720,01,Gyenes Tamás,,HU,,
1701,,SZ,Marcali,,2007-10-20,3999-12-31,2,8700,01,Park,,HU,,
17010,,SZ,Sásd,,2007-10-20,2009-06-30,29,7370,01,Szent Imre,,HU,,
17011,,SZ,Sásd,,2007-10-20,2009-06-30,29,7370,01,Szent Imre,,HU,,
17012,,SZ,Sásd,,2007-10-20,2009-06-30,3,7370,01,Rákóczi,,HU,,
17013,,SZ,Palotabozsok,,2007-10-20,2012-12-31,73,7727,01,Kossuth L.,,HU,,
17014,,SZ,Borjád,,2007-08-31,2007-08-31,11,7756,01,Kossuth,,HU,,
17015,,SZ,Baranyajenő,,2007-10-20,2008-08-31,85,7384,01,Szabadság,,HU,,
17016,,SZ,Egyházaskozár,,2007-10-20,2009-07-31,56,7347,01,Rákóczi,,HU,,
17017,,SZ,Kétújfalu,,2005-01-12,2005-01-12,11,7975,01,Arany J.,,HU,,
17018,,SZ,Lánycsók,,2005-01-01,2005-01-01,3,7759,01,Kossuth,,HU,,
17019,,SZ,Egyházasharaszti,,2007-10-20,2012-12-31,75,7824,01,Kossuth,,HU,,
1702,,SZ,Magyaregres,,2007-10-20,2009-06-03,8,7441,01,Rózsa,,HU,,
1702,,SZ,Magyaregres,,2009-06-04,3999-12-31,8,7441,01,Dózsa György,,HU,,
17020,,SZ,Ipacsfa,,2007-10-20,2008-06-30,16,7847,01, Petőfi S,,HU,,
17021,,SZ,Zaláta,,2007-09-01,2007-09-01,1,7839,01,Kossuth,,HU,,
17022,,SZ,Kistapolca,,2007-10-20,2007-12-31,4,7823,01,Jókai,,HU,,
17023,,SZ,Sellye,,2005-12-31,2005-12-31,79,7960,01,Mátyás király,,HU,,
17024,,SZ,Bóly,,2007-10-20,2010-09-30,3,7754,01,Rákóczi,,HU,,
17025,,SZ,Sellye,,2007-10-20,2007-12-31,14,7960,01,Batthyány,,HU,,
17026,,SZ,Szigetvár,,2004-12-31,2004-12-31,1,7900,05,Zrínyi,,HU,,
17027,,SZ,Egyházasharaszti,,2007-10-20,2012-12-31,70,7824,01,Kossuth,,HU,,
17028,,SZ,Pécs,,2007-10-20,2008-06-30,6,7626,01,Egyetem,,HU,,
17028,,SZ,Pécs,,2008-07-01,2013-03-31,2,7626,01,Egyetem,,HU,,
17029,,SZ,Versend,,2007-10-20,2011-12-31,1,7752,05,Templom,,HU,,
1703,,SZ,Kára,,2007-10-20,3999-12-31,1,7285,01,Kölcsey,,HU,,
17030,,SZ,Harkány,,2007-10-20,2007-12-31,2,7815,01,Kossuth L.,,HU,,
17031,,SZ,Siklós,,2006-10-01,2006-10-01,1,7800,05,Kossuth,,HU,,
17032,,SZ,Orfű,,2007-10-20,2008-06-01,1,7677,05,Széchenyi,,HU,,
17033,,SZ,Pogány,,2007-10-20,2013-06-12,12,7666,01,Széchenyi,,HU,,
17034,,SZ,Szentlőrinc,,2007-10-20,2008-12-02,1,7940,01,Munkácsy M.,,HU,,
17034,,SZ,Szentlőrinc,,2008-12-03,2008-12-31,8,7940,05,Templom,,HU,,
17035,,SZ,Baranyajenő,,2007-10-20,2011-12-31,71,7384,01,Szabadság,,HU,,
17036,,SZ,Kozármisleny,,2007-10-20,2012-09-30,55,7761,05,Alkotmány,,HU,,
17036,,SZ,Pécsudvard,,2012-10-01,2012-12-31,47,7762,03,Felszabadulás,,HU,,
17037,,SZ,Romonya,,2007-10-20,2013-02-28,28,7743,01,Béke,,HU,,
17038,,SZ,Mohács,,2007-07-02,2007-07-02,50,7700,01,Liliom,,HU,,
17039,,SZ,Mohács,,2007-07-02,2007-07-02,18-20,7700,01,Szent István,,HU,,
1704,,SZ,Szorosad,,2007-10-20,3999-12-31,11,7285,01,Arany J.,,HU,,
17040,,SZ,Mohács,,2007-10-20,2009-07-31,9,7700,01,Dózsa Gy.,,HU,,
17041,,SZ,Mohács,,2007-10-20,2012-12-31,6,7700,05,Szepessy,,HU,,
17042,,SZ,Mohács,,2007-10-20,2009-07-31,3,7700,01,Vörösmarty,,HU,,
17043,,SZ,Mohács,,2007-10-20,2009-07-31,28,7700,01,Rókus,,HU,,
17044,,SZ,Mohács,,2007-10-20,2008-06-30,1,7700,01,Park,,HU,,
17045,,SZ,Mohács,,2007-10-20,2009-07-31,11,7700,01,Park,,HU,,
17046,,SZ,Mohács,,2007-10-20,2009-07-31,32,7700,01,Jókai,,HU,,
17047,,SZ,Mohács,,2007-10-20,2009-07-31,26,7700,01,Eötvös,,HU,,
17048,,SZ,Mohács,,2007-10-20,2009-07-31,1,7700,05,Brodarics,,HU,,
17049,,SZ,Mohács,,2007-10-20,2008-06-30,2,7700,05,Brodarics,,HU,,
1705,,SZ,Somogyacsa,,2007-10-20,3999-12-31,187,7283,01,Kossuth,,HU,,
17050,,SZ,Mohács,,2007-10-20,2011-08-30,17,7700,05,Széchenyi,,HU,,
17051,,SZ,Mohács,,2007-09-01,2007-09-01,2,7700,01,Iskola,,HU,,
17052,,SZ,Miháld,,2007-10-20,2012-12-31,2,8825,01,Fő,,HU,,
17053,,SZ,Nagyrécse,,2007-10-20,2012-12-31,48,8756,01,Kossuth,,HU,,
17054,,SZ,Zalaszentbalázs,,2007-10-20,2013-02-14,126,8772,01,Kossuth Lajos,,HU,,
17055,,SZ,Bak,,2007-10-20,2012-12-31,2/a,8945,01,Rákóczi Ferenc,,HU,,
17056,,SZ,Bocfölde,,2007-10-20,2012-12-31,15,8943,01,Ady Endre,,HU,,
17057,,SZ,Búcsúszentlászló,,2007-10-20,2013-01-31,17,8925,01,Petőfi Sándor,,HU,,
17058,,SZ,Csonkahegyhát,,2007-10-20,2011-12-29,20,8918,02,Fő,,HU,,
17058,,SZ,Csonkahegyhát,,2011-12-30,2012-12-31,20,8918,01,Fő,,HU,,
17059,,SZ,Egervár,,2007-10-20,2012-12-31,2,8913,02,Vár,,HU,,
1706,,SZ,Ordacsehi,,2007-10-20,3999-12-31,54,8635,01,Fő,,HU,,
17060,,SZ,Teskánd,,2007-10-20,2012-12-31,3,8991,01,Rákóczi Ferenc,,HU,,
17061,,SZ,Nagykapornak,,2007-10-20,2013-01-31,1,8935,01,Zrínyi Miklós,,HU,,
17062,,SZ,Nagykutas,,2007-10-20,2012-12-31,21,8911,01,Fő,,HU,,
17063,,SZ,Nagypáli,,2007-10-20,2012-12-31,26,8912,01,Arany János,,HU,,
17064,,SZ,Pacsa,,2007-10-20,2010-12-31,2,8761,01,Kisfaludy,,HU,,
17065,,SZ,Pókaszepetk,,2007-10-20,2012-12-31,6,8932,01,Arany János,,HU,,
17066,,SZ,Tófej,,2007-10-20,2012-12-31,15,8946,01,Rákóczi,,HU,,
17067,,SZ,Vaspör,,2007-10-20,2012-12-31,19,8998,01,Rákóczi,,HU,,
17068,,SZ,Zalaszentiván,,2007-10-20,2012-12-31,2/A,8921,01,Hunyadi,,HU,,
17069,,SZ,Zalatárnok,,2007-10-20,2012-12-31,40,8947,01,Petőfi Sándor,,HU,,
1707,,SZ,Nagyszakácsi,,2007-10-20,3999-12-31,166,8739,01,Kossuth L.,,HU,,
17070,,SZ,Kehidakustány,,2007-10-20,2012-12-31,7,8784,01,Dózsa György,,HU,,
17071,,SZ,Kisgörbő,,2004-12-31,2004-12-31,8,8356,01,Arany János,,HU,,
17072,,SZ,Óhíd,,2007-10-20,2013-01-14,3,8342,01,Petőfi,,HU,,
17073,,SZ,Pakod,,2007-10-20,2012-12-31,2,8799,01,Csány László,,HU,,
17074,,SZ,Zalacsány,,2007-10-20,2013-01-31,6,8782,01,Zrínyi Miklós,,HU,,
17075,,SZ,Zalaszentlászló,,2007-10-20,2013-01-14,18,8788,01,Kossuth Lajos,,HU,,
17076,,SZ,Teskánd,,2007-10-20,2012-12-31,31,8991,01,Rákóczi Ferenc,,HU,,
17076,,SZ,Teskánd,,2013-01-01,2013-08-30,22,8991,01,Rákóczi Ferenc,,HU,,
17077,,SZ,Zalaszentgyörgy,,2007-10-20,2013-02-28,72,8994,02,Kossuth,,HU,,
17078,,SZ,Egervár,,2007-10-20,2011-08-31,3,8913,02,József Attila,,HU,,
17078,,SZ,Egervár,,2011-09-01,2012-12-31,3,8913,01,József Attila,,HU,,
17079,,SZ,Mihályfa,,2007-10-20,2013-01-14,57,8341,01,Kossuth,,HU,,
1708,,SZ,Nemeskisfalud,,2007-10-20,3999-12-31,1,8717,01,Madarász,,HU,,
17080,,SZ,Zalaegerszeg,,2007-10-20,2012-12-31,2/A,8900,03,Köztársaság,,HU,,
17081,,SZ,Kisgörbő,,2005-08-31,2005-08-31,41,8356,01,Arany János,,HU,,
17082,,SZ,Borsfa,,2007-10-20,2012-12-31,7,8885,02,Zrínyi Miklós,,HU,,
17083,,SZ,Bagod,,2007-10-20,2012-12-31,15,8992,02,Kossuth Lajos,,HU,,
17084,,SZ,Tótszerdahely,,2007-10-20,2011-08-31,1,8864,05,Zrínyi,,HU,,
17084,,SZ,Tótszerdahely,,2011-09-01,2012-12-31,1,8864,05,Zrínyi Miklós,,HU,,
17085,,SZ,Pusztamagyaród,,2007-10-20,2012-12-31,16,8895,02,Fő,,HU,,
17086,,SZ,Zalaszentgrót,,2004-07-01,2004-07-01,2,8790,01,Ifjúság,,HU,,
17087,,SZ,Zalaszentgrót,,2004-07-01,2004-07-01,11,8790,01,Kossuth Lajos,,HU,,
17088,,SZ,Lenti,,2004-12-31,2004-12-31,4,8960,01,Deák ferenc,,HU,,
17089,,SZ,Gyenesdiás,,2007-10-20,2012-12-31,91,8315,01,Kossuth Lajos,,HU,,
1709,,SZ,Vörs,,2007-10-20,3999-12-31,29,8711,01,Alkotmány,,HU,,
17090,,SZ,Csömödér,,2007-07-31,2007-07-31,14,8957,02,Rákóczi,,HU,,
17091,,SZ,Hévíz,,2005-01-01,2005-01-01,9,8380,01,Park,,HU,,
17092,,SZ,Alsónemesapáti,,2007-08-31,2007-08-31,23,8924,01,Kossuth,,HU,,
17093,,SZ,Kisrécse,,2007-10-20,2011-12-31,6,8756,02,Ságvári Endre,,HU,,
17094,,SZ,Murakeresztúr,,2004-08-15,2004-08-15,16,8834,02,Kossuth L.,,HU,,
17095,,SZ,Sármellék,,2006-07-15,2006-07-15,324,8391,01,Dózsa György,,HU,,
17096,,SZ,Zalaszántó,,2005-06-30,2005-06-30,50,8353,01,Fő,,HU,,
17097,,SZ,Karmacs,,2006-08-31,2006-08-31,3,8354,05,Szent Anna,,HU,,
17098,,SZ,Mihályfa,,2007-10-20,2010-08-31,70,8341,01,Kossuth,,HU,,
17099,,SZ,Zalalövő,,2007-10-20,2012-12-31,1,8999,01,Rákóczi Ferenc,,HU,,
171,,LE,Budapest,,2007-10-20,2011-03-07,,1565,,,,HU,18,
171,,SZ,Budapest,,2007-10-20,3999-12-31,73/A,1139,02,Váci,,HU,,
171,,LE,Budapest,,2011-03-08,3999-12-31,,1565,,,,HU,,
1710,,SZ,Szenyér,,2007-10-20,3999-12-31,1,8717,01,Simon J.,,HU,,
17100,,SZ,Zalaszentgrót,,2007-10-20,2012-07-31,13,8790,01,Batthyány,,HU,,
17101,,SZ,Rédics,,2005-12-30,2005-12-30,35,8978,01,Petőfi,,HU,,
17102,,SZ,Rédics,,2007-10-20,2012-08-15,6,8978,01,Pozsonyi,,HU,,
17103,,SZ,Vonyarcvashegy,,2006-07-31,2006-07-31,84/1,8314,01,Fő,,HU,,
17104,,SZ,Surd,,2004-08-01,2004-08-01,4,8856,01,Petőfi Sándor,,HU,,
17105,,SZ,Fityeház,,2007-10-20,2008-07-01,23,8835,01,Kossuth L.,,HU,,
17106,,SZ,Keszthely,,2007-10-20,2011-12-31,13-15,8360,01,Deák F,,HU,,
17106,,SZ,Keszthely,,2012-01-01,2012-03-31,13-15,8360,01,Deák Ferenc,,HU,,
17107,,SZ,Zalaegerszeg,,2007-10-20,2012-10-03,10,8900,01,Kosztolányi Dezső,,HU,,
17108,,SZ,Lenti,,2007-10-20,2012-03-31,38,8960,01,Béke,,HU,,
17109,,SZ,Zalaegerszeg,,2007-10-20,2012-03-31,1,8900,01,Arany János,,HU,,
1711,,SZ,Kaposújlak,,2007-10-20,3999-12-31,30,7522,01,Petőfi,,HU,,
17110,,SZ,Nemesbük,,2007-10-20,2013-02-28,1,8371,01,Petőfi,,HU,,
17111,,SZ,Bak,,2007-10-20,2012-05-07,2a,8945,01,Rákóczi Ferenc,,HU,,
17112,,SZ,Zalaszentgrót,,2007-10-20,2012-03-31,44,8790,01,Batthyány,,HU,,
17113,,SZ,Zalaszentgrót,,2004-12-31,2004-12-31,1,8790,01,Dózsa György,,HU,,
17114,,SZ,Gelse,,2007-10-20,2013-06-30,20,8774,01,Kossuth,,HU,,
17115,,SZ,Becsvölgye,,2007-10-20,2013-08-26,53,8985,02,Kopácsai,,HU,,
17116,,SZ,Gutorfölde,,2007-10-20,2009-10-30,1,8951,01,Dózsa,,HU,,
17117,,SZ,Zalakaros,,2007-10-20,2007-12-31,1,8749,05,Gyógyfürdő,,HU,,
17118,,SZ,Dióskál,,2005-06-30,2005-06-30,1,8764,05,Béke,,HU,,
17119,,SZ,Semjénháza,,2007-10-20,2013-02-28,3,8862,02,Kossuth Lajos,,HU,,
1712,,SZ,Somogybabod,,2007-10-20,2012-03-12,24,8684,01,Kossuth,,HU,,
1712,,SZ,Somogybabod,,2012-03-13,3999-12-31,51,8684,01,Kossuth,,HU,,
17120,,SZ,Vonyarcvashegy,,2005-02-15,2005-02-15,42,8314,01,Kossuth Lajos,,HU,,
17121,,SZ,Murakeresztúr,,2007-07-31,2007-07-31,7,8834,02,Honvéd,,HU,,
17122,,SZ,Molnári,,2007-07-31,2007-07-31,2,8863,01,Hevesi Jenő,,HU,,
17123,,SZ,Hahót,,2007-10-20,2008-08-31,4,8771,01,Deák Ferenc,,HU,,
17124,,SZ,Tótszerdahely,,2007-10-20,2013-01-31,2,8864,05,Zrínyi,,HU,,
17125,,SZ,Újudvar,,2007-07-31,2007-07-31,59,8778,02,Fő,,HU,,
17126,,SZ,Balatongyörök,,2006-07-31,2006-07-31,16,8313,02,Kossuth L,,HU,,
17127,,SZ,Nova,,2007-07-31,2007-07-31,3-5,8948,01,Fő,,HU,,
17128,,SZ,Barlahida,,2007-10-20,2012-12-31,2,8948,02,Iskola,,HU,,
17129,,SZ,Bak,,2007-10-20,2013-06-30,2/a,8945,01,Rákóczi Ferenc,,HU,,
1713,,SZ,Somogytúr,,2007-10-20,3999-12-31,34,8683,01,Árpád,,HU,,
17130,,SZ,Várvölgy,,2007-08-31,2007-08-31,86,8316,01,Kossuth,,HU,,
17131,,SZ,Gellénháza,,2007-10-20,2011-07-31,18,8981,01,Varga Gábor,,HU,,
17132,,SZ,Petrikeresztúr,,2007-06-30,2007-06-30,8,8984,01,Kossuth Lajos,,HU,,
17133,,SZ,Páka,,2007-07-31,2007-07-31,13,8956,01,Ifjúság,,HU,,
17134,,SZ,Újudvar,,2007-10-20,2013-02-28,2,8778,02,Petőfi,,HU,,
17135,,SZ,Zalaszentbalázs,,2007-10-20,2012-12-31,94,8772,01,Kossuth Lajos,,HU,,
17136,,SZ,Zalacséb,,2007-10-20,2011-11-06,43,8996,01,Rákóczi Ferenc,,HU,,
17136,,SZ,Zalacséb,,2011-11-07,2013-02-28,43,8996,02,Rákóczi Ferenc,,HU,,
17137,,SZ,Kisbucsa,,2007-10-20,2013-01-31,3,8926,05,Széchenyi,,HU,,
17138,,SZ,Szentgyörgyvölgy,,2005-12-31,2005-12-31,31,8975,02,Kossuth,,HU,,
17139,,SZ,Gutorfölde,,2007-07-31,2007-07-31,39,8951,01,Petőfi,,HU,,
1714,,SZ,Visz,,2007-10-20,3999-12-31,32,8681,01,Rákóczi,,HU,,
17140,,SZ,Bagod,,2007-10-20,2012-12-31,13,8992,02,Kossuth Lajos,,HU,,
17141,,SZ,Sormás,,2007-10-20,2007-12-31,1,8881,01,Fő,,HU,,
17142,,SZ,Türje,,2007-10-20,2011-12-31,9,8796,05,Szabadság,,HU,,
17143,,SZ,Alsónemesapáti,,2007-10-20,2012-12-31,1,8924,01,Petőfi Sándor,,HU,,
17144,,SZ,Bázakerettye,,2007-10-20,2013-02-28,4,8887,02,Fő,,HU,,
17145,,SZ,Murakeresztúr,,2007-10-20,2012-12-31,3,8834,02,Honvéd,,HU,,
17146,,SZ,Zalabér,,2007-10-20,2013-02-28,2,8798,01,Rákóczi,,HU,,
17147,,SZ,Zalaszentiván,,2007-08-31,2007-08-31,2,8921,02,Kinizsi,,HU,,
17148,,SZ,Szentgyörgyvölgy,,2005-08-31,2005-08-31,8,8975,01,Kossuth Lajos,,HU,,
17149,,SZ,Zalavár,,2007-10-20,2012-12-31,1,8392,01,Dózsa György,,HU,,
1715,,SZ,Somogydöröcske,,2007-10-20,3999-12-31,80,7284,01,Keleti,,HU,,
17150,,SZ,Bak,,2007-10-20,2008-08-31,37,8945,01,Rózsa,,HU,,
17151,,SZ,Hévíz,,2005-01-01,2005-01-01,11/a,8380,01,Szent András,,HU,,
17152,,SZ,Becsvölgye,,2007-10-20,2011-07-31,61,8985,02,Fő,,HU,,
17153,,SZ,Alsórajk,,2007-10-20,2009-06-30,27,8768,01,Kossuth Lajos,,HU,,
17153,,SZ,Alsórajk,,2009-07-01,2011-12-31,10,8768,01,Kossuth Lajos,,HU,,
17154,,SZ,Zalabaksa,,2007-10-20,2012-06-14,46,8971,02,Rákóczi,,HU,,
17155,,SZ,Zalakaros,,2006-05-26,2006-05-26,8,8749,02,Fő,,HU,,
17156,,SZ,Csömödér,,2006-10-01,2006-10-01,49,8957,02,Rákóczi,,HU,,
17157,,SZ,Zalaszabar,,2007-10-20,2012-12-31,1,8743,01,Újtelep,,HU,,
17158,,SZ,Lovászi,,2005-04-01,2005-04-01,1,8878,01,Petőfi,,HU,,
17159,,SZ,Bánokszentgyörgy,,2007-10-20,2008-08-31,8,8891,02,Kossuth Lajos,,HU,,
1716,,SZ,Nemesdéd,,2007-10-20,3999-12-31,99,8722,01,Fő,,HU,,
17160,,SZ,Kehidakustány,,2007-07-01,2007-07-01,8,8784,01,Kúria,,HU,,
17161,,SZ,Zalaegerszeg,,2007-10-20,2010-12-14,12,8900,02,Landorhegyi,,HU,,
17161,,SZ,Zalaegerszeg,,2010-12-15,2012-12-31,12,8900,01,Landorhegyi,,HU,,
17162,,SZ,Zalaegerszeg,,2007-10-20,2012-12-31,68,8900,03,Köztársaság,,HU,,
17163,,SZ,Zalaegerszeg,,2007-10-20,2012-12-31,17-21,8900,01,Kosztolányi Dezső,,HU,,
17164,,SZ,Zalaegerszeg,,2007-10-20,2012-12-26,16,8900,02,Göcseji,,HU,,
17164,,SZ,Zalaegerszeg,,2012-12-27,2012-12-31,16,8900,01,Göcseji,,HU,,
17165,,SZ,Zalaegerszeg,,2007-10-20,2011-11-14,16,8900,02,Göcseji,,HU,,
