TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,REGI_PIR
10369,2011-07-01,3999-12-31,"DR. ASZTALOS MIKLÓS MŰVELŐDÉSI HÁZ, KÖNYVTÁR ÉS HELYTÖRTÉNETI GYŰJTEMÉNYEK HÁZA",633985,
10373,2011-07-01,3999-12-31,SZEGHALOM VÁROS ÖNKORMÁNYZATA NAGY MIKLÓS VÁROSI KÖNYVTÁRA,633875,
10373,2011-07-01,3999-12-31,SÁRRÉTI MÚZEUM,633886,
10374,2011-06-30,3999-12-31,KISTÉRSÉGI SZOCIÁLIS INTÉZMÉNY,542517,
10381,2011-08-01,3999-12-31,VISZNEK - ERK ÁLTALÁNOS ISKOLA ÉS NAPKÖZI OTTHONOS ÓVODA,646011,
10382,2011-08-31,3999-12-31,MOHÁCS TÉRSÉGI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,557032,
10386,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT CZABÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA",515607,
10387,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLETI RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT HARTYÁN NEVELÉSI - OKTATÁSI KÖZPONT ÓVODA, ÁLTALÁNOS ISKOLA",515630,
10388,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLETI RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT HARTYÁN NEVELÉSI - OKTATÁSI KÖZPONT ÓVODA, ÁLTALÁNOS ISKOLA",515630,
10389,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT KOSSUTH NEVELÉSI - OKTATÁSI KÖZPONT ÓVODA ÉS ÁLTALÁNOS ISKOLA",515618,
10389,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT KÁROLY RÓBERT KERESKEDELMI SZAKKÖZÉPISKOLA, SZAKISKOLA, ÁLTALÁNOS ISKOLA ÉS ÓVODA",515641,
10390,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLETI RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT KOLOZSVÁR ÁLTALÁNOS ISKOLA ÉS ÖSSZEVONT ÓVODA",515652,
10391,2011-08-01,3999-12-31,GÁRDONYI GÉZA ÁLTALÁNOS ISKOLA ÉS ÓVODA,675431,
10391,2011-08-01,3999-12-31,"NÁDORVÁROSI KÖZOKTATÁSI KÖZPONT,  ÓVODA ÉS ÁLTALÁNOS ISKOLA",675453,
10391,2011-08-01,3999-12-31,KÖLCSEY FERENC ÁLTALÁNOS ISKOLA ÉS ÓVODA,675507,
10391,2011-08-01,3999-12-31,MICIMACKÓ ÓVODA,675628,
10392,2011-08-01,3999-12-31,KOSSUTH LAJOS ÁLTALÁNOS ISKOLA,675442,
10392,2011-08-01,3999-12-31,TULIPÁNOS ÁLTALÁNOS ISKOLA ÉS KOLLÉGIUM,675475,
10392,2011-08-01,3999-12-31,RADNÓTI MIKLÓS ÁLTALÁNOS ISKOLA,675486,
10392,2011-08-01,3999-12-31,BISINGER ÓVODA,675585,
10392,2011-08-01,3999-12-31,BELVÁROSI ÓVODA,675596,
10392,2011-08-01,3999-12-31,MÁRVÁNY ÓVODA,675606,
10392,2011-08-01,3999-12-31,BÓBITA ÓVODA,675651,
10392,2011-08-01,3999-12-31,NAGYBÁCSAI ÓVODA,675705,
10392,2011-08-01,3999-12-31,SZIGETI ÓVODA,675727,
10393,2011-08-01,3999-12-31,MÓNUS ILLÉS UTCAI ÓVODA,675639,
10393,2011-08-01,3999-12-31,BRUNSZVIK TERÉZ NÉMET NEMZETISÉGI ÓVODA,675640,
10393,2011-08-01,3999-12-31,BENEDEK ELEK ÓVODA,675673,
10393,2011-08-01,3999-12-31,KOVÁCS MARGIT ÓVODA,675716,
10393,2011-08-01,3999-12-31,"MARCALVÁROSI KÖZOKTATÁSI KÖZPONT, ÓVODA ÉS ÁLTALÁNOS ISKOLA",676021,
10393,2011-08-01,3999-12-31,"KOVÁCS MARGIT ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",676032,
10394,2011-08-01,3999-12-31,GYIRMÓTI ÁLTALÁNOS MŰVELÖDÉSI KÖZPONT,675750,
10394,2011-08-01,3999-12-31,VÁCI MIHÁLY ÁLTALÁNOS ISKOLA,675969,
10394,2011-08-01,3999-12-31,SZENTIVÁNI ÓVODA,675981,
10394,2011-08-01,3999-12-31,MÓRICZ ZSIGMOND ÁLTALÁNOS ISKOLA,675992,
10394,2011-08-01,3999-12-31,MÉNFŐCSANAKI PETŐFI SÁNDOR ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,676010,
10395,2011-08-01,3999-12-31,SZIVÁRVÁNY ÓVODA,675617,
10395,2011-08-01,3999-12-31,ERZSÉBET LIGETI ÓVODA,675695,
10395,2011-08-01,3999-12-31,MÓRA FERENC ÁLTALÁNOS ÉS KÖZÉPISKOLA,675958,
10395,2011-08-01,3999-12-31,FEKETE ISTVÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA,676054,
10396,2011-08-01,3999-12-31,GYÁRVÁROSI ÁLTALÁNOS ISKOLA ÉS ÓVODA,675464,
10396,2011-08-01,3999-12-31,KODÁLY ZOLTÁN ÁLTALÁNOS ISKOLA,675541,
10396,2011-08-01,3999-12-31,MÓRA FERENC ÓVODA,675662,
10396,2011-08-01,3999-12-31,TÁROGATÓ ÓVODA,675684,
10396,2011-08-01,3999-12-31,"SZABADHEGYI KÖZOKTATÁSI KÖZPONT, MAGYAR-NÉMET ÓVODA, ÁLTALÁNOS ISKOLA ÉS KÖZÉPISKOLA",676009,
10397,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLETI RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKMÁNYZAT KONTYFA KÖZÉPISKOLA, ÁLTALÁNOS ISKOLA ÉS ÓVODA",515663,
10398,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLETI RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT LÁSZLÓ GYULA GIMNÁZIUM, ÁLTALÁNOS ISKOLA ÉS ÓVODA",515597,
10399,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS, XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT PESTÚJHELYI NEVELÉSI - OKTATÁSI KÖZPONT ÁLTALÁNOS ISKOLA ÉS ÓVODA",515586,
10400,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLETI  RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT SZÁRAZNÁD NEVELÉSI-OKTATÁSI KÖZPONT, ÓVODA, ÁLTALÁNOS ISKOLA, SZAKISKOLA, PEDAGÓGIAI SZAKSZOLGÁLAT ÉS GYÓGYPEDAGÓGIAI SZAKMAI SZOLGÁLTATÓ",515674,
10401,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT SZENT KORONA ÁLTALÁNOS ISKOLA ÉS ÓVODA",515685,
10402,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZAT SZENT KORONA ÁLTALÁNOS ISKOLA ÉS ÓVODA",515685,
10403,2011-08-01,3999-12-31,ARANY JÁNOS ÁLTALÁNOS ISKOLA ÉS ÓVODA,657505,
10404,2012-04-01,3999-12-31,KŐBÁNYAI ÚJHEGYI USZODA ÉS STRANDFÜRDŐ,679912,
10407,2011-07-01,3999-12-31,ÚJHATVANI ÓVODA ÉS ÁLTALÁNOS ISKOLA,647546,
10408,2011-07-01,3999-12-31,ÚJHATVANI ÓVODA ÉS ÁLTALÁNOS ISKOLA,647546,
10409,2011-07-01,3999-12-31,ÚJHATVANI ÓVODA ÉS ÁLTALÁNOS ISKOLA,647546,
10410,2011-07-01,3999-12-31,ÓHATVANI ÓVODA ÉS ÁLTALÁNOS ISKOLA,647535,
10411,2011-07-01,3999-12-31,ÓHATVANI ÓVODA ÉS ÁLTALÁNOS ISKOLA,647535,
10412,2011-07-01,3999-12-31,ÓHATVANI ÓVODA ÉS ÁLTALÁNOS ISKOLA,647535,
10413,2011-07-01,3999-12-31,ÓHATVANI ÓVODA ÉS ÁLTALÁNOS ISKOLA,647535,
10418,2011-09-01,3999-12-31,SZÉKELY BERTALAN ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,651921,
10419,2011-09-01,3999-12-31,SZÉKELY BERTALAN ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,651921,
1042,2013-01-30,3999-12-31,MARCALVÁROSI MŰVELŐDÉSI HÁZ,675860,
1042,2013-01-01,3999-12-31,GALGÓCZI ERZSÉBET VÁROSI KÖNYVTÁR ÉS KÖZÖSSÉGI TÉR,676175,
10420,2011-07-01,3999-12-31,SZABOLCS-SZATMÁR-BEREG MEGYEI ÖNKORMÁNYZAT ÁPOLÓ-GONDOZÓ OTTHONA GYŐRTELEK,402954,
10423,2011-09-01,3999-12-31,CSAHOLC ÁLTALÁNOS ISKOLA ÉS ÓVODA,446086,
10424,2011-08-01,3999-12-31,SZIVÁRVÁNY NAPKÖZI OTTHONOS ÓVODA ÉS BÖLCSŐDE,569589,
10424,2011-08-01,3999-12-31,DÚDOLÓ NAPKÖZI OTTHONOS ÓVODA,569590,
10424,2011-08-01,3999-12-31,LURKÓ KUCKÓ ÓVODA ÉS TAGINTÉZMÉNYEI,569611,
10424,2011-08-01,3999-12-31,KÖLYÖKVÁR NAPKÖZI OTTHONOS ÓVODA,569633,
10425,2011-07-01,3999-12-31,ŐRMEZEI KÖZÖSSÉGI HÁZ,680417,
10425,2011-07-01,3999-12-31,KELENVÖLGYI KÖZÖSSÉGI HÁZ ÉS KÖNYVTÁR,680428,
10425,2011-07-01,3999-12-31,GAZDAGRÉTI KÖZÖSSÉGI HÁZ,680439,
10425,2011-07-01,3999-12-31,ALBERTFALVI KÖZÖSSÉGI HÁZ,680440,
10425,2011-07-01,3999-12-31,KARINTHY SZALON,680451,
10426,2011-07-01,3999-12-31,SZŰCS SÁNDOR ÁLTALÁNOS ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA BIHARNAGYBAJOM,644347,
10426,2011-07-01,3999-12-31,NAPRAFORGÓ ÓVODA BIHARNAGYBAJOM,644358,
10426,2011-07-01,3999-12-31,"SZŰCS SÁNDOR MŰVELŐDÉSI HÁZ, KÖNYVTÁR ÉS SZABADIDŐKÖZPONT",644370,
10429,2011-09-01,3999-12-31,VÁROSI ÉS ISKOLAI KÖNYVTÁR MARTONVÁSÁR,639680,
10429,2011-09-01,3999-12-31,MARTONVÁSÁR VÁROS ÖNKORMÁNYZATA KLUBHÁZ,639691,
10430,2011-07-01,3999-12-31,"TOKOD-TOKODALTÁRÓ KÖZÖS IGAZGATÁSÚ KÖZOKTATÁSI INTÉZMÉNY ÁLTALÁNOS ISKOLÁJA, ÓVODÁJA, BÖLCSŐDÉJE",389208,
10431,2011-09-01,3999-12-31,"EDELÉNYI GIMNÁZIUM, SZAKKÉPZŐ ÉS ÁLTALÁNOS ISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉMÉNY ÉS NAPKÖZIOTTHONOS ÓVODA",350723,
10432,2011-07-01,3999-12-31,"TOKOD-TOKODALTÁRÓ KÖZÖS IGAZGATÁSÚ KÖZOKTATÁSI INTÉZMÉNY ÁLTALÁNOS ISKOLÁJA, ÓVODÁJA, BÖLCSŐDÉJE",389208,
10434,2011-08-31,3999-12-31,SZEGVÁR - MÁRTÉLY ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,357052,
10435,2011-08-01,3999-12-31,VÁROSI KULTÚRÁLIS KÖZPONT ÉS KÖNYVTÁR,686860,
10436,2011-08-01,3999-12-31,"SZERENCSI ÁLTALÁNOS ISKOLA, ALAPFOKÚ MÜVÉSZETOKTATÁSI INTÉZMÉNY, ÓVODA ÉS BÖLCSŐDE",686882,
10439,2011-08-01,3999-12-31,LÓNYAY MENYHÉRT ÁLTALÁNOS ISKOLA,405823,
10439,2011-08-01,3999-12-31,KÖLCSEY FERENC ÁLTALÁNOS ISKOLA ÉS ÓVODA,658063,
10439,2011-08-01,3999-12-31,TUZSÉRI NAPKÖZIOTTHONOS ÓVODA,658085,
10440,2011-08-01,3999-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT VÁL,765110,
10447,2011-08-01,3999-12-31,ÓFEHÉRTÓI ÁLTALÁNOS ISKOLA ÉS INTÉZMÉNYEI,658371,
10448,2011-08-01,3999-12-31,ÁLTALÁNOS ISKOLA ÉS ÓVODA NAGYROZVÁGY,636469,
1045,2007-10-20,3999-12-31,LÉBÉNY NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,366971,
10450,2011-08-01,3999-12-31,"NÉMETH LÁSZLÓ ÁLTALÁNOS ISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY ÉS ÓVODA",644930,
10453,2011-08-01,3999-12-31,KÖZPONTI  ÉLELMISZER-TUDOMÁNYI KUTATÓINTÉZET,323143,
10459,2011-08-16,3999-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,668154,
10460,2011-08-01,3999-12-31,SZILY KÁLMÁN VÁROSI KÖNYVTÁR,633084,
10460,2011-08-01,3999-12-31,"TÁNCSICS MIHÁLY ÁLTALÁNOS ISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY ÉS DIÁKOTTHON",633095,
10460,2011-08-01,3999-12-31,TÁJÉKOZTATÓ ÉS KULTÚRÁLIS SZOLGÁLTATÓ KÖZPONT,633105,
10460,2011-08-01,3999-12-31,NAPKÖZI OTTHONOS ÓVODA,633127,
10461,2011-08-02,3999-12-31,NYÍRBÁTOR ÉS VONZÁSKÖRZETE TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS SZOCIÁLIS ÉS PEDAGÓGIAI SZOLGÁLTATÓ KÖZPONT,671806,
10462,2011-08-31,3999-12-31,SZEGVÁR - MÁRTÉLY ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,357052,
10463,2011-09-01,3999-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,635891,
10464,2011-09-01,3999-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,635891,
10465,2011-08-15,3999-12-31,SAJÓBÁBONYI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,637181,
10466,2011-08-15,3999-12-31,SAJÓBÁBONYI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,637181,
10467,2011-09-13,3999-12-31,ZEMPLÉNI ÁLTALÁNOS ISKOLA ÉS ÓVODA,636348,
10468,2011-09-01,3999-12-31,GÁRDONYI GÉZA ÓVODA MÁTRASZELE,454580,
10468,2011-09-01,3999-12-31,BÓBITA ÓVODAFENNTARTÓ TÁRSULÁS,672748,
10477,2011-08-19,3999-12-31,ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHON,646044,
10477,2011-08-19,3999-12-31,CSICSERGŐK NAPKÖZI OTTHONOS ÓVODA,646066,
10478,2011-09-01,3999-12-31,"VÁCI MIHÁLY ÁLTALÁNOS ISKOLA, ÓVODA",657934,
10479,2011-09-01,3999-12-31,"SZENTANNAI SÁMUEL GIMNÁZIUM, SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM",408693,
10482,2011-09-01,3999-12-31,KÖZÖS FENNTARTÁSÚ ÁLTALÁNOS ISKOLAI GONDNOKSÁG CSÓT-BÉB-NAGYGYIMÓT-VANYOLA-NAGYDÉM-BAKONYSZENTIVÁN,430838,
10486,2011-07-06,3999-12-31,BÉKEFI ERNŐ ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,765329,
10487,2011-09-14,3999-12-31,NAPKÖZI OTTHONOS ÓVODA KURITYÁN ÉS NAPKÖZI OTTHONOS TAGÓVODA ZÁDORFALVA,634762,
1049,2006-09-01,3999-12-31,NAPKÖZIOTTHONOS ÓVODA HÖVEJ,611996,
1049,2006-09-01,3999-12-31,NAPKÖZIOTTHONOS ÓVODA HIMOD,612586,
1049,2009-09-01,3999-12-31,NAPKÖZIOTTHONOS ÓVODA VESZKÉNY,642167,
10490,2011-09-01,3999-12-31,"HARKAKÖTÖNYI ÁLTALÁNOS ISKOLA, NAPKÖZIOTTHONOS ÓVODA ÉS KÖZSÉGI KÖNYVTÁR",632845,
10491,2011-09-01,3999-12-31,SALGÓTARJÁNI ÖSSZEVONT ÓVODA,674126,
10494,2011-07-15,3999-12-31,HUNYADI MÁTYÁS ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT VARSÁNY,672902,
10496,2011-11-01,3999-12-31,BABA-VÁR VÁROSI BÖLCSŐDE,638771,
10496,2011-11-01,3999-12-31,BICSKEI GONDOZÁSI KÖZPONT ÉS VÁROSI IDŐSEK KLUBJA,638782,
10496,2011-11-01,3999-12-31,BICSKE VÁROSI CSALÁDSEGÍTŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT,638803,
10512,2011-09-01,3999-12-31,ÓVODA BERZENCE,656520,
10512,2011-09-01,3999-12-31,BÖLCSŐDE BERZENCE,656553,
10518,2012-01-01,3999-12-31,BARACSKA-KAJÁSZÓ KÖZSÉGEK KÖRJEGYZŐSÉGE,761145,
10525,2012-01-01,3999-12-31,BALATONSZABADI-SIÓJUT KÖZSÉGEK KÖRJEGYZŐSÉGE,570798,
10528,2012-01-01,3999-12-31,ÓPÁLYI-NYÍRPARASZNYA KÖZSÉGI ÖNKORMÁNYZATOK KÉPVISELŐ-TESTÜLETÉNEK KÖRJEGYZŐSÉGE,761309,
10538,2012-01-01,3999-12-31,ZRÍNYI MIKLÓS NEMZETVÉDELMI EGYETEM,708036,
10538,2012-01-01,3999-12-31,RENDŐRTISZTI FŐISKOLA,720849,
10539,2012-01-01,3999-12-31,PÉTERVÁSÁRAI NAPKÖZIOTTHONOS ÓVODA,646495,
10540,2012-01-01,3999-12-31,ORSZÁGGYŰLÉSI BIZTOS HIVATALA,329145,
10543,2012-01-10,3999-12-31,SZOCIÁLIS GONDOZÁSI KÖZPONT ÁGASEGYHÁZA,632537,
10543,2012-01-10,3999-12-31,MOHÁCSY FERENC FALUHÁZ ÉS SPORTCSARNOK,770075,
10546,2012-01-01,3999-12-31,ORSZÁGOS IGAZSÁGSZOLGÁLTATÁSI TANÁCS HIVATALA,329552,
10549,2012-01-01,3999-12-31,VÍZÜGYI ÉS KÖRNYEZETVÉDELMI KÖZPONTI IGAZGATÓSÁG,597308,
10550,2012-01-01,3999-12-31,VÍZÜGYI ÉS KÖRNYEZETVÉDELMI KÖZPONTI IGAZGATÓSÁG,597308,
10553,2012-01-01,3999-12-31,MŰVELŐDÉSI KÖZPONT ÉS KÖNYVTÁR,387622,
10554,2012-01-01,3999-12-31,SZIGETHALOM ÉS KÖRNYÉKE GYERMEKJÓLÉTI ÉS CSALÁDSEGÍTŐ SZOLGÁLAT,653903,
10556,2012-02-20,3999-12-31,ZSADÁNYI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,633963,
10561,2012-01-01,3999-12-31,ÓBUDAI MÚZEUM ÉS KÖNYVTÁR,764047,
10664,2014-01-01,3999-12-31,DUNAFÖLDVÁR ALAPSZOLGÁLTATÁSI KÖZPONTJA,662493,
10670,2012-03-20,3999-12-31,NAGY DEZSŐ MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR CIGÁND,775069,
10675,2012-04-01,3999-12-31,"REICH KÁROLY ÁLTALÁNOS ISKOLA, SPORTISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY ÉS EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT",396299,
10681,2012-04-01,3999-12-31,ORSZÁGOS RENDŐR-FŐKAPITÁNYSÁG,721538,
10683,2012-04-05,3999-12-31,PETŐFI SÁNDOR MŰVELŐDÉSI HÁZ,673921,
10683,2012-04-05,3999-12-31,KÖZSÉGI KÖNYVTÁR,673932,
10689,2012-05-01,3999-12-31,BIHARI SZOCIÁLIS SZOLGÁLTATÓ KÖZPONT,772651,
10691,2012-09-01,3999-12-31,NAGY KÁROLY VÁROSI KÖNYVTÁR,638836,
10691,2012-09-01,3999-12-31,PETŐFI MŰVELŐDÉSI KÖZPONT,638847,
10696,2012-07-01,3999-12-31,KOMLÓ VÁROS ÖNKORMÁNYZAT KENDERFÖLD-SOMÁGI ÁLTALÁNOS ISKOLA ÉS ÓVODA,631749,
10697,2012-07-01,3999-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT ŐCSÉNY,414182,
10699,2012-09-01,3999-12-31,SZABÓ ISTVÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA,666754,
10700,2012-07-02,3999-12-31,VÍZIVÁROSI ÓVODA,677358,
10700,2012-07-02,3999-12-31,BRUNSZVIK TERÉZ ÓVODA,677369,
10700,2012-07-02,3999-12-31,NAPHEGYI ÓVODA,677370,
10701,2012-07-02,3999-12-31,"GÁRDONYI GÉZA KÖZÖS FENNTARTÁSÚ ÁLTALÁNOS ISKOLA ÉS ÓVODA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",568263,
10701,2013-08-31,3999-12-31,NOSZLOPI KÖZÖS FENNTARTÁSÚ ÓVODA,664859,
10703,2012-07-01,3999-12-31,BÁTAI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,662019,
10704,2012-07-01,3999-12-31,ŐSI OKTATÁSI KÖZPONT ÁLTALÁNOS ISKOLA ÉS ÓVODA,665504,
10705,2012-07-01,3999-12-31,SZENT ERZSÉBET IDŐSEK OTTHONA ÉS BÖLCSŐDE,450362,
10706,2012-07-01,3999-12-31,JÓZSEF ATTILA KÖZÖSSÉGI HÁZ,540908,
10706,2012-07-01,3999-12-31,PETÖFI SÁNDOR ÁLTALÁNOS ISKOLA,540920,
10706,2012-07-01,3999-12-31,TÓTH ERZSÉBET ÓVODA - BÖLCSŐDE - NEVELÉSI TANÁCSADÓ,541060,
10706,2013-07-01,3999-12-31,PETŐFI SÁNDOR VÁROSI KÖNYVTÁR,541147,
10707,2012-08-16,3999-12-31,PETŐFI SÁNDOR ÁLTALÁNOS ISKOLA ÉS ÓVODA,658359,
10709,2012-08-16,3999-12-31,BERKESDI FEKETE ISTVÁN ÁLTALÁNOS ISKOLA ÉS ÓVODA,631255,
10710,2012-07-01,3999-12-31,NYITRA UTCAI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,425665,
10714,2012-08-01,3999-12-31,SOPRONKÖVESDI ÁLTALÁNOS ISKOLA ÉS ÓVODA,764223,
10715,2012-08-01,3999-12-31,"ERZSÉBET KIRÁLYNÉ ÁLTALÁNOS ISKOLA, ÓVODA, ALAPFOKÚ  MŰVÉSZETOKTATÁSI INTÉZMÉNY ÉS SZAKISKOLA",659103,
10716,2012-08-01,3999-12-31,SZOMÓD KÖZSÉG ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,649605,
10718,2012-07-01,3999-12-31,HUNYADI MÁTYÁS ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,653815,
10719,2012-08-31,3999-12-31,BÁNHIDAI SZLOVÁK ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,769547,
10720,2012-08-31,3999-12-31,NÉMET NEMZETISÉGI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,769536,
10721,2012-07-01,3999-12-31,ÚJVÁROSI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,341255,
10722,2012-07-01,3999-12-31,GÁBOR ÁRON ÁLTALÁNOS ISKOLA ÉS ÓVODA,665328,
10724,2012-08-01,3999-12-31,II. RÁKÓCZI FERENC ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,641182,
10725,2012-09-01,3999-12-31,ÚJFEHÉRTÓI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,445584,
10726,2012-08-01,3999-12-31,TREFORT ÁGOSTON ÁLTALÁNOS ISKOLA ÉS ÓVODA CSABACSŰD-ÖRMÉNYKÚT,634476,
10727,2012-08-01,3999-12-31,"CSORNAI ÁLTALÁNOS ÉS MŰVÉSZETI ISKOLA, ÓVODA",594044,
10728,2012-08-01,3999-12-31,LÉBÉNYI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,641786,
10729,2012-09-01,3999-12-31,KÖLCSEY FERENC ÁLTALÁNOS ISKOLA ÉS EGYSÉGES ÓVODA - BÖLCSŐDE,765219,
10730,2012-08-16,3999-12-31,SZIVÁRVÁNY ÓVODA,667674,
10731,2012-07-01,3999-12-31,"ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT, SZORGALMATOS",671466,
10732,2012-08-29,3999-12-31,FELSŐZSOLCAI KÖZÖS IGAZGATÁSÚ KÖZOKTATÁSI INTÉZMÉNY (FKIKI),793939,
10733,2012-09-01,3999-12-31,SZIVÁRVÁNY ÓVODA,638814,
10733,2012-09-01,3999-12-31,KAKAS ÓVODA,638825,
10734,2012-08-31,3999-12-31,ADY ENDRE MŰVELŐDÉSI KÖZPONT,504025,
10734,2012-08-31,3999-12-31,KARINTHY FRIGYES ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,504135,
10734,2012-08-31,3999-12-31,ÚJPESTI IFJÚSÁGI SPORT- ÉS SZABADIDŐKÖZPONT,504168,
10735,2012-08-31,3999-12-31,KARINTHY FRIGYES ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,504135,
10736,2012-07-01,3999-12-31,"PETŐFI SÁNDOR ÁLTALÁNOS ISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY, NAPKÖZI OTTHONOS ÓVODA ÉS BÖLCSŐDE",641203,
10739,2012-08-30,3999-12-31,KAZAY ENDRE ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,768045,
1074,2007-10-20,3999-12-31,NAGYCENK NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,367099,
10740,2012-09-01,3999-12-31,"ÁLTALÁNOS ISKOLA, ÓVODA ÉS KÖZSÉGI KÖNYVTÁR HERCEGHALOM",669371,
10741,2012-07-01,3999-12-31,"BÖLCSŐDE-ÓVODA, ÁLTALÁNOS ISKOLA, SPECIÁLIS TAGOZAT, GIMNÁZIUM, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY, EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT BONYHÁD",415266,
10742,2012-07-01,3999-12-31,"NAPKÖZIOTTHONOS ÓVODA, ÁLTALÁNOS ISKOLA ÉS SZAKISKOLA",668352,
