TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,PIRTIP
10329,2011-04-01,2011-12-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT,726511,1
10329,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
10329,2013-01-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
10329,2012-01-01,2012-12-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795559,4
10329,2013-01-01,3999-12-31,SZOCIÁLIS ÉS GYERMEKVÉDELMI FŐIGAZGATÓSÁG,802101,4
1033,2009-01-01,2012-04-30,SOPRON MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,728043,1
1033,2012-05-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
1033,2009-01-01,2012-04-30,SOPRON MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,728043,4
1033,2012-05-01,2013-03-31,GYÓGYSZERÉSZETI ÉS EGÉSZSÉGÜGYI MINŐSÉG- ÉS SZERVEZETFEJLESZTÉSI INTÉZET,324689,4
10330,2011-03-09,3999-12-31,ÓZD VÁROS ÖNKORMÁNYZATA,726489,1
10334,2011-04-01,3999-12-31,SÁTORALJAÚJHELY VÁROS ÖNKORMÁNYZATA,726500,1
10334,2011-04-01,3999-12-31,SÁTORALJAÚJHELY VÁROS ÖNKORMÁNYZATA,726500,4
10336,2011-03-31,3999-12-31,NAGYÚT KÖZSÉGI ÖNKORMÁNYZAT,380546,1
10336,2011-03-31,3999-12-31,NAGYFÜGED KÖZSÉGI ÖNKORMÁNYZAT,729149,1
10336,2011-03-31,3999-12-31,DETK KÖZSÉGI ÖNKORMÁNYZAT,729017,1
10337,2011-03-31,3999-12-31,ABASÁR KÖZSÉGI ÖNKORMÁNYZAT,728966,1
10337,2011-03-31,3999-12-31,HALMAJUGRA KÖZSÉGI ÖNKORMÁNYZAT,729523,1
10337,2011-03-31,3999-12-31,VISONTA KÖZSÉGI ÖNKORMÁNYZAT,729138,1
1034,2009-01-01,2011-12-31,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATA,727705,1
1034,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
1034,2013-01-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
1034,2009-01-01,2009-06-30,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATA,727705,4
1034,2012-01-01,2012-12-31,GYŐR-MOSON-SOPRON MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795582,4
1034,2013-01-01,3999-12-31,SZOCIÁLIS ÉS GYERMEKVÉDELMI FŐIGAZGATÓSÁG,802101,4
10340,2011-05-01,2011-12-31,CSONGRÁD MEGYEI ÖNKORMÁNYZAT,726621,1
10340,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
10340,2013-01-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
10340,2012-01-01,2012-12-31,CSONGRÁD MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795560,4
10340,2013-01-01,3999-12-31,SZOCIÁLIS ÉS GYERMEKVÉDELMI FŐIGAZGATÓSÁG,802101,4
10341,2011-02-03,3999-12-31,ZSÁMBÉK VÁROS ÖNKORMÁNYZATA,730161,1
10343,2011-05-01,3999-12-31,BUDAPEST FŐVÁROS VIII. KERÜLET JÓZSEFVÁROSI  ÖNKORMÁNYZAT,735715,1
10343,2011-05-01,3999-12-31,BUDAPEST FŐVÁROS VIII. KERÜLET JÓZSEFVÁROSI  ÖNKORMÁNYZAT,735715,4
10347,2011-08-01,3999-12-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,1
10347,2011-08-01,3999-12-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,4
10348,2011-08-01,3999-12-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,1
10348,2011-08-01,3999-12-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,4
10349,2011-04-01,3999-12-31,BUDAPEST FŐVÁROS X. KERÜLET KŐBÁNYAI ÖNKORMÁNYZAT,735737,1
10349,2011-04-01,3999-12-31,BUDAPEST FŐVÁROS X. KERÜLET KŐBÁNYAI ÖNKORMÁNYZAT,735737,4
1035,2009-01-01,3999-12-31,SOPRON MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,728043,1
1035,2009-01-01,3999-12-31,SOPRON MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,728043,4
10363,2011-04-01,3999-12-31,CSANÁDPALOTA VÁROSI ÖNKORMÁNYZAT,726874,1
10363,2011-04-01,3999-12-31,KÖVEGY KÖZSÉG ÖNKORMÁNYZATA,357205,1
10364,2011-05-05,3999-12-31,MOSONMAGYARÓVÁR VÁROS ÖNKORMÁNYZATA,728032,1
10365,2011-07-01,3999-12-31,BOLGÁR ORSZÁGOS ÖNKORMÁNYZAT,736394,1
10368,2011-08-01,3999-12-31,DOMOSZLÓ KÖZSÉGI ÖNKORMÁNYZAT,729028,1
10368,2011-08-01,3999-12-31,DOMOSZLÓ KÖZSÉGI ÖNKORMÁNYZAT,729028,4
10369,2011-07-01,3999-12-31,KÖRÖSLADÁNY VÁROS ÖNKORMÁNYZATA,725349,1
10369,2011-07-01,3999-12-31,KÖRÖSLADÁNY VÁROS ÖNKORMÁNYZATA,725349,4
10370,2011-05-25,3999-12-31,SZERGÉNY KÖZSÉGI ÖNKORMÁNYZAT,423539,1
10370,2011-05-25,3999-12-31,KEMENESHÖGYÉSZ KÖZSÉG ÖNKORMÁNYZATA,426606,1
10370,2011-05-25,3999-12-31,MAGYARGENCS KÖZSÉG ÖNKORMÁNYZATA,428084,1
10370,2011-05-25,3999-12-31,VINÁR KÖZSÉG ÖNKORMÁNYZATA,426727,1
10370,2011-05-25,3999-12-31,MARCALGERGELYI KÖZSÉG ÖNKORMÁNYZATA,426705,1
10371,2011-07-01,2012-04-30,DUNAÚJVÁROS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,727002,1
10371,2012-05-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
10371,2011-07-01,2012-04-30,DUNAÚJVÁROS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,727002,4
10371,2012-05-01,3999-12-31,GYÓGYSZERÉSZETI ÉS EGÉSZSÉGÜGYI MINŐSÉG- ÉS SZERVEZETFEJLESZTÉSI INTÉZET,324689,4
10373,2011-07-01,3999-12-31,SZEGHALOM VÁROS ÖNKORMÁNYZATA,725316,1
10374,2011-06-30,3999-12-31,KISKUNMAJSAI TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS,542320,1
10377,2011-06-21,3999-12-31,KEREKEGYHÁZA VÁROS ÖNKORMÁNYZATA,724595,1
10377,2011-06-21,3999-12-31,KEREKEGYHÁZA VÁROS ÖNKORMÁNYZATA,724595,4
1038,2009-01-01,3999-12-31,FERTŐRÁKOS KÖZSÉGI ÖNKORMÁNYZAT,728119,1
1038,2009-01-01,2009-06-30,FERTŐRÁKOS KÖZSÉGI ÖNKORMÁNYZAT,728119,4
10380,2011-06-06,3999-12-31,MAGYARBÁNHEGYES KÖZSÉG ÖNKORMÁNYZATA,725262,1
10380,2011-06-06,3999-12-31,DOMBIRATOS KÖZSÉG  ÖNKORMÁNYZATA,347235,1
10381,2011-08-01,3999-12-31,ERK KÖZSÉGI ÖNKORMÁNYZAT,729479,1
10381,2011-08-01,3999-12-31,ERK KÖZSÉGI ÖNKORMÁNYZAT,729479,4
10382,2011-08-31,2013-06-30,MOHÁCS VÁROS ÖNKORMÁNYZATA,724012,1
10382,2012-09-01,2013-06-30,SÁTORHELY KÖZSÉG ÖNKORMÁNYZATA,333706,1
10382,2012-09-01,2013-06-30,SZÉKELYSZABAR KÖZSÉG ÖNKORMÁNYZAT,333674,1
10382,2012-09-01,2013-06-30,BÁR KÖZSÉGI ÖNKORMÁNYZAT,335030,1
10382,2013-07-01,3999-12-31,MOHÁCS-BÁR-HOMORÚD-SÁTORHELY-SZÉKELYSZABAR KÖZNEVELÉSI INTÉZMÉNYFENNTARTÓ TÁRSULÁS,818788,1
10382,2011-08-31,2013-06-30,HOMORÚD KÖZSÉGI ÖNKORMÁNYZAT,330507,4
10382,2011-08-31,2013-06-30,SZÉKELYSZABAR KÖZSÉG ÖNKORMÁNYZAT,333674,4
10382,2011-08-31,2013-06-30,SÁTORHELY KÖZSÉG ÖNKORMÁNYZATA,333706,4
10382,2011-08-31,2013-06-30,BÁR KÖZSÉGI ÖNKORMÁNYZAT,335030,4
10382,2011-08-31,2013-06-30,MOHÁCS VÁROS ÖNKORMÁNYZATA,724012,4
10382,2013-07-01,3999-12-31,MOHÁCS-BÁR-HOMORÚD-SÁTORHELY-SZÉKELYSZABAR KÖZNEVELÉSI INTÉZMÉNYFENNTARTÓ TÁRSULÁS,818788,4
10383,2011-06-01,3999-12-31,HÉHALOM KÖZSÉG ÖNKORMÁNYZATA,453703,1
10383,2011-06-01,3999-12-31,HÉHALOM KÖZSÉG ÖNKORMÁNYZATA,453703,4
10384,2011-05-01,3999-12-31,CSONGRÁD VÁROSI ÖNKORMÁNYZAT,726896,1
10384,2011-05-01,3999-12-31,CSANYTELEK KÖZSÉG ÖNKORMÁNYZATA,726742,1
10385,2011-07-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10385,2011-07-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10386,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10386,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10387,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10387,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10388,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10388,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10389,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10389,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
1039,2009-01-01,3999-12-31,KÓPHÁZA KÖZSÉG ÖNKORMÁNYZATA,728131,1
10390,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10390,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10391,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,1
10391,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,4
10392,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,1
10392,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,4
10393,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,1
10393,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,4
10394,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,1
10394,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,4
10395,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,1
10395,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,4
10396,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,1
10396,2011-08-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,4
10397,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10397,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10398,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10398,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10399,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10399,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
104,2009-07-01,3999-12-31,ORSZÁGGYŰLÉS,736240,1
1040,2009-01-01,3999-12-31,SOPRON MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,728043,1
1040,2009-01-01,3999-12-31,SOPRON MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,728043,4
10400,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10400,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10401,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10401,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10402,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,1
10402,2011-08-01,3999-12-31,"BUDAPEST FŐVÁROS XV. KERÜLET RÁKOSPALOTA, PESTÚJHELY, ÚJPALOTA ÖNKORMÁNYZATA",735782,4
10403,2011-08-01,3999-12-31,KÉKCSE KÖZSÉG ÖNKORMÁNYZATA,731795,1
10403,2011-08-01,3999-12-31,KÉKCSE KÖZSÉG ÖNKORMÁNYZATA,731795,4
10404,2011-07-01,3999-12-31,BUDAPEST FŐVÁROS X. KERÜLET KŐBÁNYAI ÖNKORMÁNYZAT,735737,1
10404,2011-07-01,3999-12-31,BUDAPEST FŐVÁROS X. KERÜLET KŐBÁNYAI ÖNKORMÁNYZAT,735737,4
10406,2011-05-30,3999-12-31,PÓKASZEPETK KÖZSÉG ÖNKORMÁNYZATA,432359,1
10406,2011-05-30,3999-12-31,GYŰRŰS KÖZSÉG ÖNKORMÁNYZATA,437266,1
10406,2011-05-30,3999-12-31,ZALAISTVÁND KÖZSÉG ÖNKORMÁNYZATA,437299,1
10406,2011-05-30,3999-12-31,VÖCKÖND KÖZSÉG ÖNKORMÁNYZATA,437288,1
10406,2011-05-30,3999-12-31,KEMENDOLLÁR KÖZSÉG ÖNKORMÁNYZATA,437277,1
10407,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,1
10407,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,4
10408,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,1
10408,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,4
10409,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,1
10409,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,4
1041,2009-01-01,3999-12-31,MOSONMAGYARÓVÁR VÁROS ÖNKORMÁNYZATA,728032,1
1041,2009-01-01,2009-06-30,MOSONMAGYARÓVÁR VÁROS ÖNKORMÁNYZATA,728032,4
10410,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,1
10410,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,4
10411,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,1
10411,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,4
10412,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,1
10412,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,4
10413,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,1
10413,2011-07-01,3999-12-31,HATVAN VÁROS ÖNKORMÁNYZATA,729392,4
10417,2011-07-01,2013-06-30,SÁRPILIS KÖZSÉG ÖNKORMÁNYZATA,417929,1
10417,2011-07-01,3999-12-31,DECS NAGYKÖZSÉG ÖNKORMÁNYZATA,733326,1
10417,2011-07-01,2013-06-30,SÁRPILIS KÖZSÉG ÖNKORMÁNYZATA,417929,4
10417,2011-07-01,3999-12-31,DECS NAGYKÖZSÉG ÖNKORMÁNYZATA,733326,4
10418,2011-09-01,3999-12-31,SZADA KÖZSÉG ÖNKORMÁNYZATA,730545,1
10419,2011-09-01,3999-12-31,SZADA KÖZSÉG ÖNKORMÁNYZATA,730545,1
10419,2011-09-01,3999-12-31,SZADA KÖZSÉG ÖNKORMÁNYZATA,730545,4
1042,2009-01-01,2011-12-31,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATA,727705,1
1042,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
1042,2013-01-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,1
1042,2009-01-01,2009-06-30,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATA,727705,4
1042,2012-01-01,2012-12-31,GYŐR-MOSON-SOPRON MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795582,4
1042,2013-01-01,3999-12-31,GYŐR MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735595,4
10420,2011-07-01,2011-12-31,SZABOLCS-SZATMÁR-BEREG MEGYEI ÖNKORMÁNYZAT,731773,1
10420,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
10420,2013-01-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
10420,2012-01-01,2012-12-31,SZABOLCS-SZATMÁR-BEREG MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795658,4
10420,2013-01-01,3999-12-31,SZOCIÁLIS ÉS GYERMEKVÉDELMI FŐIGAZGATÓSÁG,802101,4
10423,2011-09-01,2013-07-03,PENYIGE KÖZSÉG ÖNKORMÁNYZATA,405416,1
10423,2011-09-01,2013-07-03,MÁND KÖZSÉG ÖNKORMÁNYZATA,442660,1
10423,2013-07-04,3999-12-31,PENYIGE ÉS MÁND ÖNKORMÁNYZATOK ÓVODAI TÁRSULÁSA,821375,1
10423,2011-09-01,2013-07-03,PENYIGE KÖZSÉG ÖNKORMÁNYZATA,405416,4
10423,2011-09-01,2013-07-03,MÁND KÖZSÉG ÖNKORMÁNYZATA,442660,4
10423,2013-07-04,3999-12-31,PENYIGE ÉS MÁND ÖNKORMÁNYZATOK ÓVODAI TÁRSULÁSA,821375,4
10424,2011-08-01,3999-12-31,VÁRPALOTA VÁROS ÖNKORMÁNYZATA,734125,1
10424,2011-08-01,3999-12-31,VÁRPALOTA VÁROS ÖNKORMÁNYZATA,734125,4
10425,2011-07-01,3999-12-31,BUDAPEST FŐVÁROS XI. KERÜLET ÚJBUDA ÖNKORMÁNYZATA,735748,1
10425,2011-07-01,3999-12-31,BUDAPEST FŐVÁROS XI. KERÜLET ÚJBUDA ÖNKORMÁNYZATA,735748,4
10426,2011-07-01,3999-12-31,BIHARNAGYBAJOM KÖZSÉGI ÖNKORMÁNYZAT,728692,1
10426,2011-07-01,3999-12-31,BIHARNAGYBAJOM KÖZSÉGI ÖNKORMÁNYZAT,728692,4
10427,2011-07-01,3999-12-31,PILISVÖRÖSVÁR VÁROS ÖNKORMÁNYZATA,730127,1
10427,2011-07-01,3999-12-31,PILISVÖRÖSVÁR VÁROS ÖNKORMÁNYZATA,730127,4
10429,2011-07-15,3999-12-31,MARTONVÁSÁR VÁROS ÖNKORMÁNYZATA,727431,1
10429,2011-07-15,3999-12-31,MARTONVÁSÁR VÁROS ÖNKORMÁNYZATA,727431,4
1043,2009-01-01,2011-12-31,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATA,727705,1
1043,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
1043,2013-01-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
1043,2009-01-01,2011-12-31,GYŐR-MOSON-SOPRON MEGYE ÖNKORMÁNYZATA,727705,4
1043,2012-01-01,2012-12-31,GYŐR-MOSON-SOPRON MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795582,4
1043,2013-01-01,3999-12-31,SZOCIÁLIS ÉS GYERMEKVÉDELMI FŐIGAZGATÓSÁG,802101,4
10430,2011-07-01,3999-12-31,TOKOD NAGYKÖZSÉG ÖNKORMÁNYZATA,729853,1
10430,2011-07-01,3999-12-31,TOKOD NAGYKÖZSÉG ÖNKORMÁNYZATA,729853,4
10431,2011-09-01,3999-12-31,EDELÉNY VÁROS ÖNKORMÁNYZATA,725592,1
10431,2011-09-01,2012-08-31,SZUHOGY KÖZSÉG ÖNKORMÁNYZATA,545013,4
10431,2011-09-01,2013-07-16,DAMAK KÖZSÉG ÖNKORMÁNYZATA,548081,4
10431,2011-09-01,2013-07-16,LÁDBESENYŐ KÖZSÉG ÖNKORMÁNYZATA,548432,4
10431,2011-09-01,2013-07-16,BALAJT KÖZSÉG ÖNKORMÁNYZATA,548685,4
10431,2011-09-01,2013-07-16,ABOD KÖZSÉG ÖNKORMÁNYZATA,548124,4
10431,2011-09-01,3999-12-31,EDELÉNY VÁROS ÖNKORMÁNYZATA,725592,4
10432,2011-07-01,3999-12-31,TOKODALTÁRÓ KÖZSÉG ÖNKORMÁNYZATA,730062,1
10432,2011-07-01,3999-12-31,TOKODALTÁRÓ KÖZSÉG ÖNKORMÁNYZATA,730062,4
10433,2011-06-24,3999-12-31,CSENGŐD KÖZSÉG ÖNKORMÁNYZATA,724847,1
10433,2011-06-24,3999-12-31,PÁHI KÖZSÉG ÖNKORMÁNYZATA,724870,1
10433,2011-06-24,3999-12-31,ÖRKÉNY VÁROS ÖNKORMÁNYZATA,730402,1
10433,2011-06-24,3999-12-31,TABDI KÖZSÉGI ÖNKORMÁNYZAT,724892,1
10433,2011-06-24,3999-12-31,ALBERTIRSA VÁROS ÖNKORMÁNYZATA,730260,1
10433,2011-06-24,3999-12-31,SOLTSZENTIMRE KÖZSÉG ÖNKORMÁNYZATA,724881,1
10434,2011-08-31,3999-12-31,SZEGVÁR NAGYKÖZSÉGI ÖNKORMÁNYZAT,726786,1
10434,2011-08-31,3999-12-31,SZEGVÁR NAGYKÖZSÉGI ÖNKORMÁNYZAT,726786,4
10435,2011-08-01,3999-12-31,SZERENCS VÁROS ÖNKORMÁNYZATA,726391,1
10435,2011-08-01,3999-12-31,SZERENCS VÁROS ÖNKORMÁNYZATA,726391,4
10436,2011-08-01,3999-12-31,SZERENCS VÁROS ÖNKORMÁNYZATA,726391,1
10436,2011-08-01,3999-12-31,SZERENCS VÁROS ÖNKORMÁNYZATA,726391,4
10437,2011-07-19,3999-12-31,HOMROGD KÖZSÉG ÖNKORMÁNYZATA,348397,1
10437,2011-07-19,3999-12-31,HEJŐKERESZTÚR KÖZSÉG ÖNKORMÁNYZATA,348584,1
10437,2011-07-19,3999-12-31,SAJÓPÜSPÖKI KÖZSÉG  ÖNKORMÁNYZATA,545233,1
10437,2011-07-19,3999-12-31,HÉT KÖZSÉG ÖNKORMÁNYZATA,545860,1
10437,2011-07-19,3999-12-31,GELEJ KÖZSÉG ÖNKORMÁNYZATA,546571,1
10437,2011-07-19,3999-12-31,CSINCSE KÖZSÉG ÖNKORMÁNYZATA,736075,1
10437,2011-07-19,3999-12-31,SZIRMABESENYŐ NAGYKÖZSÉG ÖNKORMÁNYZATA,726094,1
10437,2011-07-19,3999-12-31,CIGÁND VÁROS ÖNKORMÁNYZATA,726193,1
10437,2011-07-19,3999-12-31,MÁRIAPÓCS VÁROS ÖNKORMÁNYZATA,732088,1
10437,2011-07-19,3999-12-31,KISVARSÁNY KÖZSÉG ÖNKORMÁNYZATA,735232,1
10437,2011-07-19,3999-12-31,NYÉSTA KÖZSÉG ÖNKORMÁNYZATA,548212,1
10438,2011-07-13,3999-12-31,SZEDRES KÖZSÉG ÖNKORMÁNYZATA,733359,1
10438,2011-07-13,3999-12-31,MEDINA KÖZSÉG ÖNKORMÁNYZAT,414214,1
10439,2011-08-01,2013-08-20,TISZABEZDÉD KÖZSÉG ÖNKORMÁNYZATA,732011,1
10439,2011-08-01,3999-12-31,TUZSÉR NAGYKÖZSÉGI ÖNKORMÁNYZAT,732033,1
10439,2011-08-01,2013-08-20,TISZABEZDÉD KÖZSÉG ÖNKORMÁNYZATA,732011,4
10439,2011-08-01,3999-12-31,TUZSÉR NAGYKÖZSÉGI ÖNKORMÁNYZAT,732033,4
1044,2009-01-01,3999-12-31,KAPUVÁR VÁROSI ÖNKORMÁNYZAT,728021,1
1044,2009-01-01,2009-06-30,KAPUVÁR VÁROSI ÖNKORMÁNYZAT,728021,4
10440,2011-08-01,3999-12-31,VÁL KÖZSÉG ÖNKORMÁNYZAT,727079,1
10440,2011-08-01,3999-12-31,VÁL KÖZSÉG ÖNKORMÁNYZAT,727079,4
