TZSAZON_ID,PIR,STATUSZ,VIZSGDATUM,VIZSGDATUMTOL,XMLDATUM
4324,597331,H,2013-11-15,2013-11-15,2013-11-15
4325,597584,H,2013-11-15,2013-11-15,2013-11-15
4326,597649,H,2013-11-15,2013-11-15,2013-11-15
4327,597715,H,2013-11-15,2013-11-15,2013-11-15
4328,597748,H,2013-11-15,2013-11-15,2013-11-15
4329,597760,H,2013-11-15,2013-11-15,2013-11-15
433,335063,H,2013-11-15,2013-11-15,2013-11-15
4330,597771,H,2013-11-15,2013-11-15,2013-11-15
4331,597913,H,2013-11-15,2013-11-15,2013-11-15
4332,597924,H,2013-11-15,2013-11-15,2013-11-15
4333,597935,H,2013-11-15,2013-11-15,2013-11-15
4334,597946,H,2013-11-15,2013-11-15,2013-11-15
4335,597957,H,2013-11-15,2013-11-15,2013-11-15
4336,597968,H,2013-11-15,2013-11-15,2013-11-15
4337,597979,H,2013-11-15,2013-11-15,2013-11-15
4338,597991,H,2013-11-15,2013-11-15,2013-11-15
4339,598008,H,2013-11-15,2013-11-15,2013-11-15
434,335085,H,2013-11-15,2013-11-15,2013-11-15
4340,598019,H,2013-11-15,2013-11-15,2013-11-15
4341,598020,H,2013-11-15,2013-11-15,2013-11-15
4342,598031,H,2013-11-15,2013-11-15,2013-11-15
4343,598042,H,2013-11-15,2013-11-15,2013-11-15
4344,598053,H,2013-11-15,2013-11-15,2013-11-15
4345,598075,H,2013-11-15,2013-11-15,2013-11-15
4346,598086,H,2013-11-15,2013-11-15,2013-11-15
4347,598118,H,2013-11-15,2013-11-15,2013-11-15
4348,598152,H,2013-11-15,2013-11-15,2013-11-15
4349,598185,H,2013-11-15,2013-11-15,2013-11-15
435,335096,H,2013-11-15,2013-11-15,2013-11-15
4350,598196,H,2013-11-15,2013-11-15,2013-11-15
4351,598228,H,2013-11-15,2013-11-15,2013-11-15
4352,598239,H,2013-11-15,2013-11-15,2013-11-15
4353,598240,H,2013-11-15,2013-11-15,2013-11-15
4354,598273,H,2013-11-15,2013-11-15,2013-11-15
4355,598295,H,2013-11-15,2013-11-15,2013-11-15
4356,598316,H,2013-11-15,2013-11-15,2013-11-15
4357,598327,H,2013-11-15,2013-11-15,2013-11-15
4358,598349,H,2013-11-15,2013-11-15,2013-11-15
4359,598547,H,2013-11-15,2013-11-15,2013-11-15
436,335117,H,2013-11-15,2013-11-15,2013-11-15
4360,598558,H,2013-11-15,2013-11-15,2013-11-15
4361,598646,H,2013-11-15,2013-11-15,2013-11-15
4362,598679,H,2013-11-15,2013-11-15,2013-11-15
4363,598756,H,2013-11-15,2013-11-15,2013-11-15
4364,598767,H,2013-11-15,2013-11-15,2013-11-15
4365,598778,H,2013-11-15,2013-11-15,2013-11-15
4366,598789,H,2013-11-15,2013-11-15,2013-11-15
4367,598790,H,2013-11-15,2013-11-15,2013-11-15
4368,598811,H,2013-11-15,2013-11-15,2013-11-15
4369,598822,H,2013-11-15,2013-11-15,2013-11-15
437,335128,H,2013-11-15,2013-11-15,2013-11-15
4370,598833,H,2013-11-15,2013-11-15,2013-11-15
4371,598844,H,2013-11-15,2013-11-15,2013-11-15
4372,615543,H,2013-11-15,2013-11-15,2013-11-15
4373,630050,H,2013-11-15,2013-11-15,2013-11-15
4374,630061,H,2013-11-15,2013-11-15,2013-11-15
4375,630083,H,2013-11-15,2013-11-15,2013-11-15
4376,630115,H,2013-11-15,2013-11-15,2013-11-15
4377,630160,H,2013-11-15,2013-11-15,2013-11-15
4378,630182,H,2013-11-15,2013-11-15,2013-11-15
4379,630203,H,2013-11-15,2013-11-15,2013-11-15
438,335139,H,2013-11-15,2013-11-15,2013-11-15
4380,630247,H,2013-11-15,2013-11-15,2013-11-15
4381,630258,H,2013-11-15,2013-11-15,2013-11-15
4382,630269,H,2013-11-15,2013-11-15,2013-11-15
4383,630270,H,2013-11-15,2013-11-15,2013-11-15
4384,630313,H,2013-11-15,2013-11-15,2013-11-15
4385,630346,H,2013-11-15,2013-11-15,2013-11-15
4386,630368,H,2013-11-15,2013-11-15,2013-11-15
4387,630379,H,2013-11-15,2013-11-15,2013-11-15
4388,630401,H,2013-11-15,2013-11-15,2013-11-15
4389,630423,H,2013-11-15,2013-11-15,2013-11-15
439,335238,H,2013-11-15,2013-11-15,2013-11-15
4390,630434,H,2013-11-15,2013-11-15,2013-11-15
4391,630445,H,2013-11-15,2013-11-15,2013-11-15
4392,630478,H,2013-11-15,2013-11-15,2013-11-15
4393,630522,H,2013-11-15,2013-11-15,2013-11-15
4394,630555,H,2013-11-15,2013-11-15,2013-11-15
4395,630566,H,2013-11-15,2013-11-15,2013-11-15
4396,630577,H,2013-11-15,2013-11-15,2013-11-15
4397,630643,H,2013-11-15,2013-11-15,2013-11-15
4398,630654,H,2013-11-15,2013-11-15,2013-11-15
4399,630665,H,2013-11-15,2013-11-15,2013-11-15
44,308405,H,2013-11-15,2013-11-15,2013-11-15
440,335249,H,2013-11-15,2013-11-15,2013-11-15
4400,630676,H,2013-11-15,2013-11-15,2013-11-15
4401,630687,H,2013-11-15,2013-11-15,2013-11-15
4402,630708,H,2013-11-15,2013-11-15,2013-11-15
4403,630719,H,2013-11-15,2013-11-15,2013-11-15
4404,630753,H,2013-11-15,2013-11-15,2013-11-15
4405,630797,H,2013-11-15,2013-11-15,2013-11-15
4406,630818,H,2013-11-15,2013-11-15,2013-11-15
4407,630829,H,2013-11-15,2013-11-15,2013-11-15
4408,630830,H,2013-11-15,2013-11-15,2013-11-15
4409,630841,H,2013-11-15,2013-11-15,2013-11-15
441,335250,H,2013-11-15,2013-11-15,2013-11-15
4410,630874,H,2013-11-15,2013-11-15,2013-11-15
4411,630885,H,2013-11-15,2013-11-15,2013-11-15
4412,630917,H,2013-11-15,2013-11-15,2013-11-15
4413,630940,H,2013-11-15,2013-11-15,2013-11-15
4414,630951,H,2013-11-15,2013-11-15,2013-11-15
4415,630984,H,2013-11-15,2013-11-15,2013-11-15
4416,631112,H,2013-11-15,2013-11-15,2013-11-15
4417,631134,H,2013-11-15,2013-11-15,2013-11-15
4418,631190,H,2013-11-15,2013-11-15,2013-11-15
4419,631200,H,2013-11-15,2013-11-15,2013-11-15
442,335261,H,2013-11-15,2013-11-15,2013-11-15
4420,631211,H,2013-11-15,2013-11-15,2013-11-15
4421,631266,H,2013-11-15,2013-11-15,2013-11-15
4422,631299,H,2013-11-15,2013-11-15,2013-11-15
4423,631310,H,2013-11-15,2013-11-15,2013-11-15
4424,631343,H,2013-11-15,2013-11-15,2013-11-15
4425,631354,H,2013-11-15,2013-11-15,2013-11-15
4426,631376,H,2013-11-15,2013-11-15,2013-11-15
4427,631518,H,2013-11-15,2013-11-15,2013-11-15
4428,631628,H,2013-11-15,2013-11-15,2013-11-15
4429,631639,H,2013-11-15,2013-11-15,2013-11-15
443,335283,H,2013-11-15,2013-11-15,2013-11-15
4430,631794,H,2013-11-15,2013-11-15,2013-11-15
4431,631804,H,2013-11-15,2013-11-15,2013-11-15
4432,631859,H,2013-11-15,2013-11-15,2013-11-15
4433,631860,H,2013-11-15,2013-11-15,2013-11-15
4434,631936,H,2013-11-15,2013-11-15,2013-11-15
4435,631947,H,2013-11-15,2013-11-15,2013-11-15
4436,631958,H,2013-11-15,2013-11-15,2013-11-15
4437,631992,H,2013-11-15,2013-11-15,2013-11-15
4438,632009,H,2013-11-15,2013-11-15,2013-11-15
4439,632010,H,2013-11-15,2013-11-15,2013-11-15
444,335294,H,2013-11-15,2013-11-15,2013-11-15
4440,632054,H,2013-11-15,2013-11-15,2013-11-15
4441,632076,H,2013-11-15,2013-11-15,2013-11-15
4442,632087,H,2013-11-15,2013-11-15,2013-11-15
4443,632186,H,2013-11-15,2013-11-15,2013-11-15
4444,632197,H,2013-11-15,2013-11-15,2013-11-15
4445,632218,H,2013-11-15,2013-11-15,2013-11-15
4446,632252,H,2013-11-15,2013-11-15,2013-11-15
4447,632285,H,2013-11-15,2013-11-15,2013-11-15
4448,632306,H,2013-11-15,2013-11-15,2013-11-15
4449,632317,H,2013-11-15,2013-11-15,2013-11-15
445,335304,H,2013-11-15,2013-11-15,2013-11-15
4450,632339,H,2013-11-15,2013-11-15,2013-11-15
4451,632351,H,2013-11-15,2013-11-15,2013-11-15
4452,632373,H,2013-11-15,2013-11-15,2013-11-15
4453,632384,H,2013-11-15,2013-11-15,2013-11-15
4454,632405,H,2013-11-15,2013-11-15,2013-11-15
4455,632427,H,2013-11-15,2013-11-15,2013-11-15
4456,632438,H,2013-11-15,2013-11-15,2013-11-15
4457,632449,H,2013-11-15,2013-11-15,2013-11-15
4458,632461,H,2013-11-15,2013-11-15,2013-11-15
4459,632472,H,2013-11-15,2013-11-15,2013-11-15
446,335315,H,2013-11-15,2013-11-15,2013-11-15
4460,632494,H,2013-11-15,2013-11-15,2013-11-15
4461,632504,H,2013-11-15,2013-11-15,2013-11-15
4462,632560,H,2013-11-15,2013-11-15,2013-11-15
4463,632582,H,2013-11-15,2013-11-15,2013-11-15
4464,632593,H,2013-11-15,2013-11-15,2013-11-15
4465,632625,H,2013-11-15,2013-11-15,2013-11-15
4466,632669,H,2013-11-15,2013-11-15,2013-11-15
4467,632681,H,2013-11-15,2013-11-15,2013-11-15
4468,632692,H,2013-11-15,2013-11-15,2013-11-15
4469,632702,H,2013-11-15,2013-11-15,2013-11-15
447,335326,H,2013-11-15,2013-11-15,2013-11-15
4470,632713,H,2013-11-15,2013-11-15,2013-11-15
4471,632724,H,2013-11-15,2013-11-15,2013-11-15
4472,632746,H,2013-11-15,2013-11-15,2013-11-15
4473,632791,H,2013-11-15,2013-11-15,2013-11-15
4474,632801,H,2013-11-15,2013-11-15,2013-11-15
4475,632878,H,2013-11-15,2013-11-15,2013-11-15
4476,632890,H,2013-11-15,2013-11-15,2013-11-15
4477,632900,H,2013-11-15,2013-11-15,2013-11-15
4478,632911,H,2013-11-15,2013-11-15,2013-11-15
4479,632944,H,2013-11-15,2013-11-15,2013-11-15
448,335337,H,2013-11-15,2013-11-15,2013-11-15
4480,632977,H,2013-11-15,2013-11-15,2013-11-15
4481,632999,H,2013-11-15,2013-11-15,2013-11-15
4482,633006,H,2013-11-15,2013-11-15,2013-11-15
4483,633039,H,2013-11-15,2013-11-15,2013-11-15
4484,633051,H,2013-11-15,2013-11-15,2013-11-15
4485,633062,H,2013-11-15,2013-11-15,2013-11-15
4486,633073,H,2013-11-15,2013-11-15,2013-11-15
4487,633116,H,2013-11-15,2013-11-15,2013-11-15
4488,633138,H,2013-11-15,2013-11-15,2013-11-15
4489,633150,H,2013-11-15,2013-11-15,2013-11-15
449,335359,H,2013-11-15,2013-11-15,2013-11-15
4490,633204,H,2013-11-15,2013-11-15,2013-11-15
4491,633259,H,2013-11-15,2013-11-15,2013-11-15
4492,633282,H,2013-11-15,2013-11-15,2013-11-15
4493,633293,H,2013-11-15,2013-11-15,2013-11-15
4494,633314,H,2013-11-15,2013-11-15,2013-11-15
4495,633392,H,2013-11-15,2013-11-15,2013-11-15
4496,633402,H,2013-11-15,2013-11-15,2013-11-15
4497,633457,H,2013-11-15,2013-11-15,2013-11-15
4498,633480,H,2013-11-15,2013-11-15,2013-11-15
4499,633491,H,2013-11-15,2013-11-15,2013-11-15
45,308416,H,2013-11-15,2013-11-15,2013-11-15
450,335371,H,2013-11-15,2013-11-15,2013-11-15
4500,633534,H,2013-11-15,2013-11-15,2013-11-15
4501,633545,H,2013-11-15,2013-11-15,2013-11-15
4502,633567,H,2013-11-15,2013-11-15,2013-11-15
4503,633590,H,2013-11-15,2013-11-15,2013-11-15
4504,633611,H,2013-11-15,2013-11-15,2013-11-15
4505,633622,H,2013-11-15,2013-11-15,2013-11-15
4506,633644,H,2013-11-15,2013-11-15,2013-11-15
4507,633655,H,2013-11-15,2013-11-15,2013-11-15
4508,633666,H,2013-11-15,2013-11-15,2013-11-15
4509,633688,H,2013-11-15,2013-11-15,2013-11-15
451,335382,H,2013-11-15,2013-11-15,2013-11-15
4510,633710,H,2013-11-15,2013-11-15,2013-11-15
4511,633732,H,2013-11-15,2013-11-15,2013-11-15
4512,633754,H,2013-11-15,2013-11-15,2013-11-15
4513,633819,H,2013-11-15,2013-11-15,2013-11-15
4514,633820,H,2013-11-15,2013-11-15,2013-11-15
4515,633864,H,2013-11-15,2013-11-15,2013-11-15
4516,633897,H,2013-11-15,2013-11-15,2013-11-15
4517,633929,H,2013-11-15,2013-11-15,2013-11-15
4518,633941,H,2013-11-15,2013-11-15,2013-11-15
4519,633996,H,2013-11-15,2013-11-15,2013-11-15
452,335393,H,2013-11-15,2013-11-15,2013-11-15
4520,634025,H,2013-11-15,2013-11-15,2013-11-15
4521,634070,H,2013-11-15,2013-11-15,2013-11-15
4522,634081,H,2013-11-15,2013-11-15,2013-11-15
4523,634102,H,2013-11-15,2013-11-15,2013-11-15
4524,634113,H,2013-11-15,2013-11-15,2013-11-15
4525,634124,H,2013-11-15,2013-11-15,2013-11-15
4526,634135,H,2013-11-15,2013-11-15,2013-11-15
4527,634146,H,2013-11-15,2013-11-15,2013-11-15
4528,634157,H,2013-11-15,2013-11-15,2013-11-15
4529,634168,H,2013-11-15,2013-11-15,2013-11-15
453,335403,H,2013-11-15,2013-11-15,2013-11-15
4530,634179,H,2013-11-15,2013-11-15,2013-11-15
4531,634201,H,2013-11-15,2013-11-15,2013-11-15
4532,634212,H,2013-11-15,2013-11-15,2013-11-15
4533,634223,H,2013-11-15,2013-11-15,2013-11-15
4534,634234,H,2013-11-15,2013-11-15,2013-11-15
4535,634245,H,2013-11-15,2013-11-15,2013-11-15
4536,634289,H,2013-11-15,2013-11-15,2013-11-15
4537,634290,H,2013-11-15,2013-11-15,2013-11-15
4538,634300,H,2013-11-15,2013-11-15,2013-11-15
4539,634311,H,2013-11-15,2013-11-15,2013-11-15
454,335414,H,2013-11-15,2013-11-15,2013-11-15
4540,634322,H,2013-11-15,2013-11-15,2013-11-15
4541,634333,H,2013-11-15,2013-11-15,2013-11-15
4542,634344,H,2013-11-15,2013-11-15,2013-11-15
4543,634377,H,2013-11-15,2013-11-15,2013-11-15
4544,634409,H,2013-11-15,2013-11-15,2013-11-15
4545,634432,H,2013-11-15,2013-11-15,2013-11-15
4546,634443,H,2013-11-15,2013-11-15,2013-11-15
4547,634531,H,2013-11-15,2013-11-15,2013-11-15
4548,634542,H,2013-11-15,2013-11-15,2013-11-15
4549,634553,H,2013-11-15,2013-11-15,2013-11-15
455,335425,H,2013-11-15,2013-11-15,2013-11-15
4550,634586,H,2013-11-15,2013-11-15,2013-11-15
4551,634597,H,2013-11-15,2013-11-15,2013-11-15
4552,634629,H,2013-11-15,2013-11-15,2013-11-15
4553,634641,H,2013-11-15,2013-11-15,2013-11-15
4554,634674,H,2013-11-15,2013-11-15,2013-11-15
4555,634696,H,2013-11-15,2013-11-15,2013-11-15
4556,634717,H,2013-11-15,2013-11-15,2013-11-15
4557,634739,H,2013-11-15,2013-11-15,2013-11-15
4558,634784,H,2013-11-15,2013-11-15,2013-11-15
4559,634795,H,2013-11-15,2013-11-15,2013-11-15
456,335436,H,2013-11-15,2013-11-15,2013-11-15
4560,634805,H,2013-11-15,2013-11-15,2013-11-15
4561,634816,H,2013-11-15,2013-11-15,2013-11-15
4562,634827,H,2013-11-15,2013-11-15,2013-11-15
4563,634838,H,2013-11-15,2013-11-15,2013-11-15
4564,634849,H,2013-11-15,2013-11-15,2013-11-15
4565,634861,H,2013-11-15,2013-11-15,2013-11-15
4566,634883,H,2013-11-15,2013-11-15,2013-11-15
4567,634904,H,2013-11-15,2013-11-15,2013-11-15
4568,634915,H,2013-11-15,2013-11-15,2013-11-15
4569,634959,H,2013-11-15,2013-11-15,2013-11-15
457,335447,H,2013-11-15,2013-11-15,2013-11-15
4570,634960,H,2013-11-15,2013-11-15,2013-11-15
4571,634971,H,2013-11-15,2013-11-15,2013-11-15
4572,634993,H,2013-11-15,2013-11-15,2013-11-15
4573,635011,H,2013-11-15,2013-11-15,2013-11-15
4574,635088,H,2013-11-15,2013-11-15,2013-11-15
4575,635110,H,2013-11-15,2013-11-15,2013-11-15
4576,635143,H,2013-11-15,2013-11-15,2013-11-15
4577,635154,H,2013-11-15,2013-11-15,2013-11-15
4578,635165,H,2013-11-15,2013-11-15,2013-11-15
4579,635253,H,2013-11-15,2013-11-15,2013-11-15
458,335458,H,2013-11-15,2013-11-15,2013-11-15
4580,635264,H,2013-11-15,2013-11-15,2013-11-15
4581,635275,H,2013-11-15,2013-11-15,2013-11-15
4582,635286,H,2013-11-15,2013-11-15,2013-11-15
4583,635307,H,2013-11-15,2013-11-15,2013-11-15
4584,635329,H,2013-11-15,2013-11-15,2013-11-15
4585,635352,H,2013-11-15,2013-11-15,2013-11-15
4586,635417,H,2013-11-15,2013-11-15,2013-11-15
4587,635440,H,2013-11-15,2013-11-15,2013-11-15
4588,635451,H,2013-11-15,2013-11-15,2013-11-15
4589,635462,H,2013-11-15,2013-11-15,2013-11-15
459,335469,H,2013-11-15,2013-11-15,2013-11-15
4590,635505,H,2013-11-15,2013-11-15,2013-11-15
4591,635527,H,2013-11-15,2013-11-15,2013-11-15
4592,635538,H,2013-11-15,2013-11-15,2013-11-15
4593,635561,H,2013-11-15,2013-11-15,2013-11-15
4594,635572,H,2013-11-15,2013-11-15,2013-11-15
4595,635594,H,2013-11-15,2013-11-15,2013-11-15
4596,635637,H,2013-11-15,2013-11-15,2013-11-15
4597,635648,H,2013-11-15,2013-11-15,2013-11-15
4598,635659,H,2013-11-15,2013-11-15,2013-11-15
4599,635671,H,2013-11-15,2013-11-15,2013-11-15
46,308427,H,2013-11-15,2013-11-15,2013-11-15
460,335470,H,2013-11-15,2013-11-15,2013-11-15
4600,635693,H,2013-11-15,2013-11-15,2013-11-15
4601,635703,H,2013-11-15,2013-11-15,2013-11-15
4602,635736,H,2013-11-15,2013-11-15,2013-11-15
4603,635758,H,2013-11-15,2013-11-15,2013-11-15
4604,635769,H,2013-11-15,2013-11-15,2013-11-15
4605,635770,H,2013-11-15,2013-11-15,2013-11-15
4606,635781,H,2013-11-15,2013-11-15,2013-11-15
4607,635792,H,2013-11-15,2013-11-15,2013-11-15
4608,635802,H,2013-11-15,2013-11-15,2013-11-15
4609,635824,H,2013-11-15,2013-11-15,2013-11-15
461,335513,H,2013-11-15,2013-11-15,2013-11-15
4610,635835,H,2013-11-15,2013-11-15,2013-11-15
4611,635857,H,2013-11-15,2013-11-15,2013-11-15
4612,635879,H,2013-11-15,2013-11-15,2013-11-15
4613,635923,H,2013-11-15,2013-11-15,2013-11-15
4614,635945,H,2013-11-15,2013-11-15,2013-11-15
4615,635978,H,2013-11-15,2013-11-15,2013-11-15
4616,635989,H,2013-11-15,2013-11-15,2013-11-15
4617,636018,H,2013-11-15,2013-11-15,2013-11-15
4618,636029,H,2013-11-15,2013-11-15,2013-11-15
4619,636030,H,2013-11-15,2013-11-15,2013-11-15
462,335524,H,2013-11-15,2013-11-15,2013-11-15
4620,636063,H,2013-11-15,2013-11-15,2013-11-15
4621,636074,H,2013-11-15,2013-11-15,2013-11-15
4622,636106,H,2013-11-15,2013-11-15,2013-11-15
4623,636128,H,2013-11-15,2013-11-15,2013-11-15
4624,636139,H,2013-11-15,2013-11-15,2013-11-15
4625,636162,H,2013-11-15,2013-11-15,2013-11-15
4626,636195,H,2013-11-15,2013-11-15,2013-11-15
4627,636238,H,2013-11-15,2013-11-15,2013-11-15
4628,636249,H,2013-11-15,2013-11-15,2013-11-15
4629,636250,H,2013-11-15,2013-11-15,2013-11-15
463,335535,H,2013-11-15,2013-11-15,2013-11-15
4630,636261,H,2013-11-15,2013-11-15,2013-11-15
4631,636304,H,2013-11-15,2013-11-15,2013-11-15
4632,636337,H,2013-11-15,2013-11-15,2013-11-15
4633,636348,H,2013-11-15,2013-11-15,2013-11-15
4634,636359,H,2013-11-15,2013-11-15,2013-11-15
4635,636382,H,2013-11-15,2013-11-15,2013-11-15
4636,636393,H,2013-11-15,2013-11-15,2013-11-15
4637,636403,H,2013-11-15,2013-11-15,2013-11-15
4638,636436,H,2013-11-15,2013-11-15,2013-11-15
4639,636458,H,2013-11-15,2013-11-15,2013-11-15
464,335942,H,2013-11-15,2013-11-15,2013-11-15
4640,636481,H,2013-11-15,2013-11-15,2013-11-15
4641,636524,H,2013-11-15,2013-11-15,2013-11-15
4642,636535,H,2013-11-15,2013-11-15,2013-11-15
4643,636568,H,2013-11-15,2013-11-15,2013-11-15
4644,636634,H,2013-11-15,2013-11-15,2013-11-15
4645,636656,H,2013-11-15,2013-11-15,2013-11-15
4646,636667,H,2013-11-15,2013-11-15,2013-11-15
4647,636678,H,2013-11-15,2013-11-15,2013-11-15
4648,636689,H,2013-11-15,2013-11-15,2013-11-15
4649,636700,H,2013-11-15,2013-11-15,2013-11-15
465,335953,H,2013-11-15,2013-11-15,2013-11-15
4650,636733,H,2013-11-15,2013-11-15,2013-11-15
4651,636755,H,2013-11-15,2013-11-15,2013-11-15
4652,636766,H,2013-11-15,2013-11-15,2013-11-15
4653,636777,H,2013-11-15,2013-11-15,2013-11-15
4654,636810,H,2013-11-15,2013-11-15,2013-11-15
4655,636832,H,2013-11-15,2013-11-15,2013-11-15
4656,636843,H,2013-11-15,2013-11-15,2013-11-15
4657,636854,H,2013-11-15,2013-11-15,2013-11-15
4658,636931,H,2013-11-15,2013-11-15,2013-11-15
4659,636953,H,2013-11-15,2013-11-15,2013-11-15
466,335964,H,2013-11-15,2013-11-15,2013-11-15
4660,636997,H,2013-11-15,2013-11-15,2013-11-15
4661,637004,H,2013-11-15,2013-11-15,2013-11-15
4662,637015,H,2013-11-15,2013-11-15,2013-11-15
4663,637037,H,2013-11-15,2013-11-15,2013-11-15
4664,637048,H,2013-11-15,2013-11-15,2013-11-15
4665,637060,H,2013-11-15,2013-11-15,2013-11-15
4666,637082,H,2013-11-15,2013-11-15,2013-11-15
4667,637093,H,2013-11-15,2013-11-15,2013-11-15
4668,637103,H,2013-11-15,2013-11-15,2013-11-15
4669,637125,H,2013-11-15,2013-11-15,2013-11-15
467,335986,H,2013-11-15,2013-11-15,2013-11-15
4670,637136,H,2013-11-15,2013-11-15,2013-11-15
4671,637192,H,2013-11-15,2013-11-15,2013-11-15
4672,637291,H,2013-11-15,2013-11-15,2013-11-15
4673,637301,H,2013-11-15,2013-11-15,2013-11-15
4674,637312,H,2013-11-15,2013-11-15,2013-11-15
4675,637356,H,2013-11-15,2013-11-15,2013-11-15
4676,637367,H,2013-11-15,2013-11-15,2013-11-15
4677,637389,H,2013-11-15,2013-11-15,2013-11-15
4678,637466,H,2013-11-15,2013-11-15,2013-11-15
4679,637477,H,2013-11-15,2013-11-15,2013-11-15
468,335997,H,2013-11-15,2013-11-15,2013-11-15
4680,637499,H,2013-11-15,2013-11-15,2013-11-15
4681,637510,H,2013-11-15,2013-11-15,2013-11-15
4682,637554,H,2013-11-15,2013-11-15,2013-11-15
4683,637565,H,2013-11-15,2013-11-15,2013-11-15
4684,637608,H,2013-11-15,2013-11-15,2013-11-15
4685,637619,H,2013-11-15,2013-11-15,2013-11-15
4686,637620,H,2013-11-15,2013-11-15,2013-11-15
4687,637631,H,2013-11-15,2013-11-15,2013-11-15
4688,637664,H,2013-11-15,2013-11-15,2013-11-15
4689,637675,H,2013-11-15,2013-11-15,2013-11-15
469,336004,H,2013-11-15,2013-11-15,2013-11-15
4690,637697,H,2013-11-15,2013-11-15,2013-11-15
4691,637718,H,2013-11-15,2013-11-15,2013-11-15
4692,637752,H,2013-11-15,2013-11-15,2013-11-15
4693,637763,H,2013-11-15,2013-11-15,2013-11-15
4694,637785,H,2013-11-15,2013-11-15,2013-11-15
4695,637796,H,2013-11-15,2013-11-15,2013-11-15
4696,637840,H,2013-11-15,2013-11-15,2013-11-15
4697,637873,H,2013-11-15,2013-11-15,2013-11-15
4698,637884,H,2013-11-15,2013-11-15,2013-11-15
4699,637895,H,2013-11-15,2013-11-15,2013-11-15
47,308438,H,2013-11-15,2013-11-15,2013-11-15
470,336060,H,2013-11-15,2013-11-15,2013-11-15
4700,637905,H,2013-11-15,2013-11-15,2013-11-15
4701,637916,H,2013-11-15,2013-11-15,2013-11-15
4702,637972,H,2013-11-15,2013-11-15,2013-11-15
4703,637983,H,2013-11-15,2013-11-15,2013-11-15
4704,638001,H,2013-11-15,2013-11-15,2013-11-15
4705,638012,H,2013-11-15,2013-11-15,2013-11-15
4706,638034,H,2013-11-15,2013-11-15,2013-11-15
4707,638045,H,2013-11-15,2013-11-15,2013-11-15
4708,638056,H,2013-11-15,2013-11-15,2013-11-15
4709,638089,H,2013-11-15,2013-11-15,2013-11-15
471,336158,H,2013-11-15,2013-11-15,2013-11-15
4710,638100,H,2013-11-15,2013-11-15,2013-11-15
4711,638111,H,2013-11-15,2013-11-15,2013-11-15
4712,638122,H,2013-11-15,2013-11-15,2013-11-15
4713,638133,H,2013-11-15,2013-11-15,2013-11-15
4714,638144,H,2013-11-15,2013-11-15,2013-11-15
4715,638166,H,2013-11-15,2013-11-15,2013-11-15
4716,638177,H,2013-11-15,2013-11-15,2013-11-15
4717,638188,H,2013-11-15,2013-11-15,2013-11-15
4718,638209,H,2013-11-15,2013-11-15,2013-11-15
4719,638243,H,2013-11-15,2013-11-15,2013-11-15
472,336169,H,2013-11-15,2013-11-15,2013-11-15
4720,638265,H,2013-11-15,2013-11-15,2013-11-15
4721,638308,H,2013-11-15,2013-11-15,2013-11-15
4722,638319,H,2013-11-15,2013-11-15,2013-11-15
4723,638320,H,2013-11-15,2013-11-15,2013-11-15
4724,638342,H,2013-11-15,2013-11-15,2013-11-15
4725,638353,H,2013-11-15,2013-11-15,2013-11-15
4726,638430,H,2013-11-15,2013-11-15,2013-11-15
4727,638452,H,2013-11-15,2013-11-15,2013-11-15
4728,638463,H,2013-11-15,2013-11-15,2013-11-15
4729,638474,H,2013-11-15,2013-11-15,2013-11-15
473,336202,H,2013-11-15,2013-11-15,2013-11-15
4730,638485,H,2013-11-15,2013-11-15,2013-11-15
4731,638496,H,2013-11-15,2013-11-15,2013-11-15
4732,638506,H,2013-11-15,2013-11-15,2013-11-15
4733,638562,H,2013-11-15,2013-11-15,2013-11-15
4734,638573,H,2013-11-15,2013-11-15,2013-11-15
4735,638605,H,2013-11-15,2013-11-15,2013-11-15
4736,638627,H,2013-11-15,2013-11-15,2013-11-15
4737,638650,H,2013-11-15,2013-11-15,2013-11-15
4738,638672,H,2013-11-15,2013-11-15,2013-11-15
4739,638683,H,2013-11-15,2013-11-15,2013-11-15
474,336246,H,2013-11-15,2013-11-15,2013-11-15
4740,638704,H,2013-11-15,2013-11-15,2013-11-15
4741,638715,H,2013-11-15,2013-11-15,2013-11-15
4742,638748,H,2013-11-15,2013-11-15,2013-11-15
4743,638759,H,2013-11-15,2013-11-15,2013-11-15
4744,638870,H,2013-11-15,2013-11-15,2013-11-15
4745,638881,H,2013-11-15,2013-11-15,2013-11-15
4746,638892,H,2013-11-15,2013-11-15,2013-11-15
4747,638946,H,2013-11-15,2013-11-15,2013-11-15
4748,638957,H,2013-11-15,2013-11-15,2013-11-15
4749,638968,H,2013-11-15,2013-11-15,2013-11-15
475,336280,H,2013-11-15,2013-11-15,2013-11-15
4750,638980,H,2013-11-15,2013-11-15,2013-11-15
4751,639020,H,2013-11-15,2013-11-15,2013-11-15
4752,639031,H,2013-11-15,2013-11-15,2013-11-15
4753,639042,H,2013-11-15,2013-11-15,2013-11-15
4754,639053,H,2013-11-15,2013-11-15,2013-11-15
4755,639064,H,2013-11-15,2013-11-15,2013-11-15
4756,639086,H,2013-11-15,2013-11-15,2013-11-15
4757,639107,H,2013-11-15,2013-11-15,2013-11-15
4758,639163,H,2013-11-15,2013-11-15,2013-11-15
